l2_rqsts.demand_data_rd_hit
18561
20070
19041
19019
19066
19953
19645
19766
18541
19507
18632
19550
18671
18797
19716
19989
18291
18480
18483
19124
19441
19880
19522
20023
19832
20053
19746
19681
19575
20096
18480
19472
18958
19732
19606
19894
18576
18540
18946
18486
18210
18279
19031
18530
19233
20002
18838
19301
18583
19471
19347
20110
19957
19075
19821
19140
19608
19713
19807
20053
19495
19851
19191
19416
18294
19442
20016
19357
19196
18425
18504
18723
18794
18871
18347
18545
18970
19246
20053
18936
19077
18917
19166
19006
19271
18926
18983
19188
18712
19046
19341
19139
18265
18805
18785
19420
20012
18983
19444
19175
18732
19303
18701
19173
18916
19614
19586
19561
18754
19226
19110
