mem_load_completed.l1_miss_any
32263
31607
33008
33121
32208
32174
33630
34078
32315
32398
33682
33326
31359
31311
34071
32418
31744
32705
31939
31953
31877
32660
31586
32339
32727
32208
33413
31135
31349
32353
32279
33988
31098
31438
32051
31589
31819
32217
33575
32557
31269
33206
31115
31690
32464
32771
31528
32206
31930
31664
32262
31470
32757
32063
32070
31910
32068
31977
33583
32716
32779
33605
33038
32428
32020
32436
33185
34113
33770
32852
32539
32967
33636
31501
33966
32719
33749
33441
33667
33283
32982
32231
33471
32172
33516
31916
32068
32922
33064
32329
34313
33900
33143
33531
32892
32998
32458
32954
34156
34213
31398
33929
33231
34154
33413
33296
33906
32186
31495
33692
33772
33850
32376
33574
34155
33089
32163
31418
32398
32807
31590
33373
33651
33621
33982
33796
33105
33515
32839
33511
32699
31914
32920
33416
33472
34084
33436
33261
32742
32965
33006
33148
34250
32472
31283
32203
34215
33951
33645
33166
33442
33305
32464
33902
32603
32682
33398
32888
32418
32185
31166
33095
33734
32420
32322
33897
32651
33567
31999
33847
33958
34087
33473
32390
33036
32052
32495
33794
32840
31794
34297
33750
34095
32457
32968
33893
33223
33074
33059
32827
32355
33086
32797
33722
32788
32857
33728
32834
34000
32683
32190
32623
31984
32117
32757
33638
33128
32420
33337
33225
32361
33458
32962
31562
31788
32867
32588
33608
32645
32494
32330
31917
33347
31947
32628
32475
32531
32956
32512
33523
34324
31815
32165
33263
32465
32376
33733
33944
34245
33433
33937
34332
33605
33550
33229
33200
33404
32939
33104
32819
32429
33696
31340
33698
32970
33628
34078
32496
32647
32158
32427
33630
32474
32400
33237
32857
32222
32730
33474
32887
32262
32280
33337
32640
32735
32890
33433
32527
34114
33543
33689
34211
33941
33994
32531
34331
33057
34270
34198
33225
33702
33456
34331
33904
34127
34160
34243
33988
31894
32452
33822
31301
33732
33144
34299
34222
33876
32756
31767
31926
31123
31338
31419
31419
32230
32314
31331
32251
31269
31144
32708
31220
31647
33651
31276
33538
31265
32556
32651
32142
31645
32966
31856
32615
33494
33389
32556
31813
33095
32135
31324
31271
33815
31698
34293
33830
32173
32338
32915
31977
32366
33128
34188
32976
32022
33090
33005
33073
32680
32976
32770
33157
33046
33950
33434
32218
32299
33246
33045
33488
32284
32665
33795
32598
33726
33985
34274
31267
33389
32558
33263
32715
33923
33161
32830
33933
33263
33763
34013
33729
33112
33107
33610
33452
32796
32626
33216
32196
32778
33449
33922
32622
33122
33054
32598
32463
33305
31392
32114
32494
31594
34052
33321
32397
33473
32410
32074
31761
33217
31877
31866
33917
32444
31429
31842
33771
31274
32107
33184
33181
34034
32917
31277
33305
32344
33383
33988
32493
33017
31865
32374
31122
33118
31307
33983
32458
31153
31321
32602
32117
33247
31886
33268
31947
31970
32402
33999
32069
32367
31819
31856
31545
33806
32578
32803
33910
33476
32855
31070
32565
33588
32211
31811
31400
32158
32765
32671
31766
31315
31263
32721
32961
33423
32700
33727
33846
32248
31912
32947
34056
33526
31398
33278
33102
32446
32480
33125
34048
32371
31539
33389
31768
33263
32101
32496
34222
32151
32509
33006
31127
33079
31366
33891
32848
34133
32323
33259
32745
34053
32036
32331
32753
32929
33172
31227
33439
34043
33689
32509
31295
32135
33003
32902
33360
32660
31540
32544
33885
32260
32400
33426
33035
33996
34113
31709
33776
34292
33479
31437
33480
31413
32556
33675
32278
31521
33299
31624
32793
32557
32826
32497
33196
32324
32531
31608
33312
33593
32321
33317
33180
32739
33174
32239
32919
32061
32578
33779
32409
33159
33244
32653
33067
32396
31098
32369
31377
33218
33554
33928
32381
33077
34080
33404
32833
32112
31656
31524
33321
33807
31438
32292
31700
32497
33004
33150
32240
32338
32255
33822
33810
32090
33051
31437
32264
32021
32788
33742
33259
32260
32752
32839
32096
33398
33318
32629
31955
33673
31271
32525
32367
32943
32201
32188
32191
32511
32788
32208
32969
32607
32616
33876
32553
33191
32061
32023
33418
33063
32117
32641
33121
33504
31720
31333
31417
31092
31956
33913
33157
31940
32364
33054
33072
33208
32396
32074
34238
32032
31220
