l2_rqsts.all_demand_references
82969
85883
82903
84173
82835
81683
80675
80761
83181
84961
82938
84233
80936
82397
81822
85115
83511
81688
83278
83687
86283
81739
85857
83648
83416
85777
83151
80945
81605
80650
81398
80702
86174
81341
84422
82108
83496
84701
86164
86441
86133
83261
80992
83299
80496
81629
81472
81626
81460
84372
80633
82525
83159
83601
85905
83935
80969
82897
82889
82113
80895
82134
84451
85516
87209
81564
83546
82835
82444
81963
83527
82317
82099
80863
85380
80962
82724
85956
83225
86027
80957
81053
80758
81466
81129
82655
80969
82120
81647
82980
81450
81808
82297
85557
84509
82373
81249
83793
81505
81675
84156
84269
82097
86888
81937
82899
82472
84107
83705
86039
87825
83419
83290
84166
87673
85202
80914
82110
81715
81311
81314
86197
81639
83882
83816
81592
83313
80497
85989
81240
81818
86422
80900
82144
84207
81012
82591
84716
82785
80927
84932
80599
82003
83844
81083
82422
83500
81674
83947
83859
84262
86529
86798
85627
88421
88222
88194
82967
83222
80537
80527
80575
81935
80648
83220
83114
84045
82093
81541
83478
81915
85422
82304
80515
81649
80620
82543
81878
83268
82315
82647
84962
82260
82621
82192
86855
80546
82928
82645
82724
81884
83667
80885
81534
84865
87637
83404
81234
81761
88896
85573
80863
81368
81945
87987
81596
82058
86780
82334
82623
82329
83808
82616
80940
82402
84858
81886
85923
86531
84846
83463
83454
84868
83826
82406
83067
81535
81196
80618
83200
82464
81122
83592
80773
84085
87859
82734
86295
83823
85961
85731
85104
83798
82708
81254
84084
83532
82114
81546
81153
83650
81080
80720
83775
83186
86909
82927
81840
81669
82730
83123
81660
84460
82523
84188
83849
88126
82854
81998
83488
80912
80946
81415
81050
83409
83181
81419
85248
81419
83825
81434
81889
82242
80761
81320
80735
82439
83285
85127
82654
82992
80780
82795
80970
82298
81561
80650
81287
81874
82555
82946
84710
83847
80797
82854
81087
80758
82679
82596
83033
82575
83277
82766
80731
82514
82583
80800
82009
86775
85224
86278
84201
86839
86823
84469
84247
83831
86163
83329
82361
82847
84067
80662
80505
82889
82593
84238
84472
80879
82462
83930
82324
81350
81873
82653
82005
82382
81632
81135
84105
85949
85094
86748
83052
83078
81269
87407
83861
83876
82756
83037
82604
81453
80763
81750
81980
80999
84075
85766
82280
80607
82496
82463
84499
82753
82559
81628
88029
81295
80590
83459
88521
83901
81062
83080
82678
83223
81764
83824
82425
81665
86390
83707
80752
82753
82172
83899
81756
82787
82252
82693
83271
80744
80758
81994
82602
87888
81078
83925
87462
85349
85689
88631
85974
85628
84014
82922
80519
80648
81260
80670
83826
81870
82078
81905
81787
84059
80786
85412
82209
84237
84793
83486
81659
85048
86503
83206
80936
83891
82021
82105
85380
85134
81069
81222
84304
87724
84451
84319
86256
81514
81168
81609
82199
84658
83534
82911
81719
85842
85546
86250
86662
87568
82876
84159
84912
82879
84351
85129
80793
80503
82234
82181
85095
82783
81246
81427
82499
81505
81547
82922
82886
83442
86347
84372
80775
83189
83764
81431
83093
83738
83468
81733
81896
82302
81362
82253
81699
82559
83989
81048
81980
81453
86114
86903
80675
84994
81901
83446
82468
81617
81293
86670
84157
85649
83980
85631
87132
86453
87037
88601
81093
83700
81652
81094
83881
81801
81668
83452
84086
87324
83923
87263
86724
87460
82633
84593
83255
87211
88795
85967
86191
88444
88258
85823
86585
86970
87112
83562
87079
86065
86473
87954
88763
88258
88305
88889
84315
87074
82684
87635
87107
83753
84781
87536
84161
85417
84270
87965
84941
82916
85937
83371
84428
84392
86595
87847
86244
85407
88943
88265
86117
83635
85170
85298
83713
83684
84116
85626
84552
84677
86600
85944
84678
82114
84548
83372
87176
87321
88241
83441
82558
86190
83312
83716
82029
85968
83991
82480
80501
87064
81531
88690
81398
83210
86340
84367
82314
81063
83908
80721
83847
82321
81627
84730
81072
82474
82472
83075
83676
84232
82592
87754
83881
88614
85053
83995
85051
85930
85016
82250
84066
81502
82171
82203
85203
85704
83661
84801
88180
83098
83426
83085
81692
82652
85630
82746
82971
84876
85949
80888
83010
87692
86267
82463
83254
82068
84740
82207
81996
85093
80813
85864
82665
83723
80962
83000
80529
81605
83864
82507
81768
80549
82056
83697
81327
