mem_inst_retired.all_loads
177893
178110
182830
181382
181809
184000
193048
179224
184014
180722
178634
187287
185949
191359
182428
181755
181053
178956
183883
182132
178898
178410
189786
185598
179893
183687
181146
183642
178454
184289
178818
179171
178820
181550
177884
183909
189990
179774
181820
183954
182142
179221
183407
178999
185087
186714
180084
176334
181243
191582
183917
178995
183008
185080
182458
183060
176448
180394
181442
179569
179328
176392
180043
188167
179056
178717
176718
181840
186214
184652
184398
177517
179319
183077
186656
190791
190505
178966
180091
184331
185571
186252
185404
183797
178873
180690
181299
180482
178577
184760
187584
176320
180277
184354
192883
192532
181129
187832
178821
180414
186116
185191
184223
182420
185405
183859
180271
178472
188862
183929
184023
186136
192651
179895
183779
185159
187060
183649
187928
180067
185131
183075
179719
184570
182555
180832
183906
181837
187831
180018
180434
186972
190990
194087
192884
186630
191179
192320
188025
186128
189243
192426
187521
191786
186592
186009
188123
186103
184462
182642
181594
185093
181576
177631
181077
183432
178352
178496
188613
181413
178946
180444
179958
181293
182639
189502
184068
182353
178751
182743
180242
178951
185370
188628
184440
183581
183490
187273
186987
184756
183991
177290
186123
185097
183897
186219
180409
185161
180408
185253
184660
186283
189223
186665
192074
185232
189713
192487
186011
188090
189120
186578
190174
192524
186488
190275
191371
184852
186972
187014
191087
187622
189360
188428
189857
188917
186761
186872
186015
190894
188122
184157
186015
188984
191820
189856
183161
180219
182321
180489
178766
183147
181955
183000
183397
183530
178071
181288
186992
180110
180420
178781
188691
182508
182286
177671
180493
183852
192808
186008
189912
187546
182275
182787
180159
184025
179369
181032
189457
179529
180448
176975
182661
185090
191106
185099
179306
183854
185214
184346
179874
184037
188566
180115
177152
182900
186273
178998
187453
182279
191965
182770
181154
178953
186122
190058
186481
180110
183676
180089
185178
193928
193182
181275
178446
180497
178821
176198
178658
189044
183640
179716
184304
178733
178033
186561
187553
182946
185114
184978
176345
176323
185259
193416
182014
180158
176353
178157
193195
189617
180740
178056
186319
179034
181895
186606
182703
180031
179966
185483
185172
187242
187867
179020
178876
185421
180122
180791
178628
185200
189265
181218
179860
177703
177698
180056
183979
181249
182581
184958
183151
190038
184315
178959
178978
179154
192737
180153
178500
183884
183814
182922
179082
182252
184855
186320
184634
178538
178289
180229
180437
186940
185467
179527
185090
193790
181329
180151
187514
177510
179554
185618
185891
189500
180150
177239
177835
182679
180121
185998
180494
185172
184787
178100
177662
180145
180430
188466
188470
185959
188927
184218
190567
193720
184109
193574
189252
193260
188143
192060
189597
182273
191574
193268
193081
186489
191072
181025
185158
180954
189427
182595
179793
181256
190550
191648
182293
177677
179144
187743
179402
177719
185717
183795
188540
185490
180123
185475
180025
185626
187923
189043
180171
190060
186965
181625
187744
182492
185177
180089
181573
183139
179581
180317
180079
188933
182842
177473
181612
181467
186174
179766
178837
181512
186307
186230
176751
181581
179836
176355
180838
185497
183775
186798
179028
185511
179751
187867
182367
182122
179356
186815
187752
181352
188729
185400
180161
178677
180661
182904
189821
182371
180951
187207
180144
183556
180526
178748
182181
182884
185334
180932
180240
178584
181623
187041
189998
179216
180677
190223
182499
179111
178972
181285
187339
181604
179916
183557
178029
186733
183929
183812
178905
180432
185484
177711
185574
177285
177736
180088
187140
183820
180395
185480
181266
180209
178693
176748
180156
190287
180085
182727
183839
180089
183695
189027
188684
183637
179203
180141
193414
178661
178953
176636
191244
181383
182324
177332
180543
185320
179038
178163
186588
180150
184335
187788
180475
177687
178618
184331
182717
179908
187800
178496
186399
184166
180170
183968
182336
186896
184041
180382
178997
180094
193868
178808
185167
184557
181625
183997
180513
192207
181076
178812
180146
176543
181298
181505
183225
183998
179788
187728
184540
184147
186325
180140
178503
194161
188731
180165
178828
178927
183814
185514
182730
185143
183610
179497
178839
181653
193958
182671
178833
189020
177853
182669
184961
183087
188978
180243
177927
180059
179807
180155
178457
183049
184227
184207
187368
181401
182641
179208
190634
178965
183648
180356
184259
182726
184024
185147
185620
183929
180256
183872
183770
180486
180137
182196
186606
187400
183980
177692
180482
180206
181206
181020
185124
185143
178036
176531
183171
177686
187552
184695
179386
179963
184820
184793
176938
185466
182772
184315
177864
183991
184041
179175
185261
187616
184165
186231
179093
182727
179273
188773
184836
180532
186752
178726
179002
184003
190021
182347
187965
185057
179396
177697
185521
180166
181923
192596
179236
176517
181235
188667
185454
178588
183682
184270
177953
189788
179206
177691
182531
191606
187076
176316
179284
183036
178969
186960
184390
187055
180103
177935
185137
184317
178996
183077
181419
182716
185564
180179
178045
191393
186656
183511
180412
181235
189993
191614
187775
185442
185456
189981
191541
187304
191295
186113
192674
190348
191892
186195
184669
184354
193006
186881
181909
182352
182386
182022
183969
187047
190238
192034
183046
190870
194242
189754
185286
184922
189539
193797
189769
187307
185368
181723
181203
184121
177646
191898
178796
178920
179883
179704
180406
186051
178760
184937
185518
190187
180821
181237
180002
181579
185038
186160
183258
184845
180230
184784
185206
180506
186035
189336
183620
183862
181351
180436
184975
191599
178782
186264
181520
189401
178935
185470
178440
185456
184984
184637
191083
180058
179341
178439
183692
185395
178914
182987
184011
182905
183811
182212
188701
186616
180138
185142
187582
185467
180417
184036
179019
179924
180471
186239
187693
183645
189787
184383
180060
180421
184493
188534
183661
178321
188059
183388
185412
187915
183668
183972
182804
190169
181225
180928
188296
189233
184411
182780
179735
181121
183249
183248
180124
179968
185216
180736
180087
182127
183003
185270
179932
185386
184123
180168
193974
191918
182351
184447
187681
180112
185149
178789
186547
177292
177627
178979
179775
182831
185335
178819
187757
182124
185559
185179
177439
193873
181284
187529
178890
185418
177823
185845
179111
178930
188673
183673
179931
179854
178309
178941
177979
183205
182524
188974
185168
183977
183858
179576
181348
181503
187362
178153
185112
180973
180069
186623
183617
187527
180850
179123
186273
179184
179270
180060
187852
191796
183947
184268
180058
185129
185194
180518
193916
185069
180068
180462
177581
184164
186788
182190
177684
183912
176837
185371
178404
187737
188631
182600
179220
179028
184152
178018
185065
182845
177363
180424
186312
186794
185128
179672
186357
180411
184050
179194
176527
178087
177997
176240
178720
178402
185107
179960
181371
185963
185126
177626
181560
177515
182945
180095
182555
191312
184357
178834
184564
185202
183905
187585
180154
181445
178861
185780
179993
178651
181202
186565
192472
191468
188965
176761
189742
180663
181363
178053
188572
180506
184640
184544
182004
183625
183684
180117
184154
179077
180236
190173
182992
181154
184058
187724
185656
189475
191741
191487
184761
182845
178593
190523
183586
188293
180003
180338
183983
180113
180430
177505
188799
186514
184758
185459
183838
185100
180133
179698
182365
192881
185414
182335
179218
183633
184399
187915
193124
190771
184422
186004
189667
187466
191316
185502
187593
191126
186951
186879
192715
183888
192781
184809
190483
191580
184609
186845
186484
179781
181934
186298
183980
178877
183702
180110
191878
178727
178418
180852
181031
188784
185359
180412
179225
179982
176654
183515
188210
178024
185243
181566
179012
183341
181179
182589
179910
178480
179285
179370
176852
179085
184886
186337
180096
183901
183098
184590
179289
184793
184755
188476
183486
182605
181607
185220
185154
180152
185505
183281
188675
183637
179758
179353
184054
185534
177193
177625
178824
191867
188917
184166
180116
181975
180151
178904
183746
186297
186292
180154
179274
180090
183855
184958
187899
179923
180156
180094
178390
179478
184294
182999
182710
181265
185212
189394
177889
188359
179138
186659
178817
186287
183471
178857
185905
179483
190290
182714
182787
183652
187181
182729
177176
179439
181242
180009
180449
184189
184518
178005
