cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
1253612,2158519,2086371,1608064,358042,5704586,708755,732567,656445,691667,874953,853904,3036
952785,1058121,1280078,1182002,455427,4776389,948569,1003601,295464,327841,1265254,2455107,3806
1253497,1188648,1662007,926928,123831,3100585,502169,765410,310204,352269,1226388,2312551,4730
1254221,945801,1598982,1105840,352861,3901507,490714,286015,120447,213523,1191769,2497965,4931
1465975,1741642,1903499,1437857,354526,5376838,737704,769818,504552,531827,761308,995410,3738
1083235,1612880,1872328,1625902,589685,5302752,957998,983708,544063,606433,1695759,2317012,3839
1275681,1325258,1699473,973052,124271,3252979,479153,737998,340887,376105,1282664,2473661,5154
1180330,923811,1562689,1102659,356719,4003982,494234,281630,111389,215075,1149057,2291377,4926
1479605,1534710,1830959,1338686,362838,4680399,711905,732173,401662,397851,658813,895469,4062
860660,1508350,1555596,1467188,348179,5203566,722273,765329,565475,615069,1545107,888926,2904
1476358,1220049,1683304,969878,140619,3773457,733764,997099,356575,414562,1579154,3059228,5767
1234516,1036154,1661724,1175171,352517,4093576,490098,285298,156680,255927,1224627,2476425,5120
1297160,1024884,1584578,1122353,349660,4298390,724938,753941,299177,289381,534384,865381,3916
908568,1766200,1688949,1619545,356762,5797677,718059,736555,651091,685164,1543771,866522,2912
1324660,1161423,1384302,794672,126697,4061371,715142,758298,345807,393699,1359996,2533067,5107
1493461,1206113,1996832,1406303,479099,4281125,502712,516682,221407,337244,1268683,3062779,6022
1284189,1070392,1621667,1145727,346415,3991853,683932,705560,262096,250815,492331,869642,4012
953058,1777008,1660137,1559224,343144,5592502,719707,763940,645537,682898,1614783,857612,2917
1250769,1045598,1304520,694998,123504,3734332,732918,766505,318458,354682,1231022,2326847,4760
1257668,1295279,1722545,1217361,348900,3716102,273410,285606,261421,362135,1248046,2455160,5043
1231289,1070827,1890574,1297384,469287,4468419,968338,1009758,227764,223512,465616,1608649,4788
1227769,1772403,1972388,1500693,471490,5205331,727184,746141,590062,645976,1785181,2302303,3887
1315952,1272492,1377796,871889,124430,4096249,619713,717345,424101,472414,1367296,2405351,4566
1239020,1335257,1687516,1238196,356045,3780133,266945,278273,271340,382916,1265037,2283621,4684
1243662,842075,1578225,1100217,358056,3937608,707074,732240,179715,167841,477723,1676667,5183
1112206,1438185,1770554,1306885,347296,4818580,722897,759002,422005,478481,670031,885479,2974
1139895,1722304,1573082,1268121,362077,5454871,967901,993185,593172,640056,1799294,2356307,3697
1262154,1180263,1661063,1190944,235918,3799190,270629,501639,240134,341243,1266904,2485370,4958
1193026,1020145,1595496,1151194,344412,4100379,705635,497180,151915,205646,879210,1892914,4742
1087893,1133480,1671837,1197693,358692,4157494,715996,739703,289171,305519,498639,875044,3034
937296,1784358,1295826,1327919,346937,5634417,720302,762274,644366,695159,1649245,1663515,2922
1536454,1401012,2057150,1240748,242814,3802640,497511,760493,329988,437319,1594141,2995622,5845
1241789,1023674,1620292,1128078,353895,3880560,701877,507604,206620,183374,841646,1674762,4610
982308,852022,1564728,1117342,349050,4075595,734285,769123,272123,322334,874426,855768,2817
1115661,1723630,1268232,1340585,262442,5872230,734535,756092,650257,674517,1528444,1597134,3317
1285682,1269283,1703478,992807,123576,3314453,487406,739203,317351,377200,1323173,2489240,5000
1458146,1245334,1972394,1415408,471422,4723675,725534,515440,233265,270530,1230817,2334401,5932
1008125,852522,1639535,1138427,360518,4009172,718320,739442,224926,271394,807585,854378,2912
1527855,1834673,1645416,1280392,232049,5481849,919551,974365,683466,720184,1943966,2406580,4642
1354843,1389434,1796109,1063898,244399,3605683,505181,525293,397531,455314,1367338,2323244,5132
1333720,1365106,1745422,1264659,355897,4397030,487988,489867,222960,315811,1002349,2509137,5129
1210312,888954,1552332,1090139,354730,4001542,730163,762318,186776,164876,475132,1616604,4787
903500,1429837,1880303,1369684,482900,5426750,957855,987289,491969,540946,1419926,1669296,3097
1442082,1627815,1532636,1174504,125113,4674595,489934,750893,525476,555763,1470263,2491985,4683
1225534,1233803,1665314,1206817,357069,3836128,501609,282205,260633,299024,1246829,2297826,5144
1231961,907585,1604406,1117269,357864,3998177,705862,730467,173772,210761,465233,1665079,4044
745416,1027496,1366537,1211100,346818,4375727,721770,763771,353758,387822,914790,867023,2874
1463223,1884695,1706161,1330365,244650,5600187,716373,982477,675536,709558,1822127,2984788,4469
1303047,1309804,1751909,1241497,350293,3810824,489144,284549,279318,321138,1326680,2537670,5263
1171770,1009353,1580994,1119190,358681,4085072,733880,525179,212644,194039,835923,1578025,4684
1008913,922716,1636222,1160078,356807,4087406,706459,726860,273029,324714,859546,862067,2822
1258266,1755755,1280080,1294424,235583,5707671,737008,779440,653777,708375,1690190,1694508,3812
1531662,1439368,2104654,1264052,360705,3868835,503019,524907,339484,455153,1585524,3013884,5655
1225189,1186413,1634020,1159213,336835,4066192,674651,573609,239490,219706,745655,1556229,4990
899387,740621,1552502,1102604,352806,4079383,734837,766631,248834,295410,837714,854621,2899
1233546,1686354,1273392,1357775,243422,5856144,730135,752050,652793,700664,1564903,1608800,3638
1319511,1440878,1752624,1042292,234239,3480005,477214,500681,357418,404083,1316972,2431571,4433
1499729,1374016,2026299,1447528,479497,4294773,732709,521335,261494,293537,1226336,3008999,5589
971125,898288,1622437,1131420,355674,3991820,706867,738622,226133,275583,489881,888240,3112
853473,1321056,1331180,1139431,335418,5014361,706584,742838,472136,508743,1400826,1655778,3010
1427954,1514765,1526031,1187186,125414,4688611,502293,756395,528471,567799,1452172,2348334,4641
1299434,1283927,1710335,1226824,346875,3778977,482773,279121,249244,290412,1297692,2514117,5386
1180898,886679,1562255,1115232,354113,4030165,731695,766864,193271,229909,471666,1618274,4084
816286,1173506,1369913,1222297,478613,4966385,947686,972705,419515,472530,1328748,1675993,3060
1495833,2028507,2016044,1318956,128531,4567248,499432,762996,620250,660987,1597907,2471924,4818
1334168,1425059,1802674,1321355,342465,4101046,273190,326366,295998,397406,1288056,2361751,5141
1233934,986116,1614036,1123744,350613,4064452,703879,507734,187802,170077,855108,1661514,5193
990944,932983,1613585,1145923,349178,4232581,723644,755563,286325,334549,857652,854130,2892
1570357,2087843,1747514,1390831,242449,5849205,946102,972910,701437,732522,1873400,2346675,4923
1295024,1295351,1712476,1213046,346267,3799760,271782,282412,282181,388072,1312224,2504872,5194
1185767,1115650,1625195,1164395,360893,4213951,731803,762755,234757,200413,487152,1575255,4693
735204,1028609,2007873,1396560,469555,4651834,916532,944299,303717,367142,843039,862424,2939
1244238,1706619,1317837,1319427,234385,5475800,719361,762640,634920,672593,1612886,1654101,4001
1658371,1359156,1804361,1329699,241324,4155918,499059,753809,469695,521974,1693324,3151785,6272
1292355,1287004,1706509,1220296,342965,4274747,698265,506582,192171,237823,917425,2475126,5227
940592,871913,1562983,1121522,362260,4265657,742608,772504,251818,305240,492019,875395,2990
865411,1252376,1103756,1118127,360389,4883047,719792,740969,452483,502243,1412923,1680155,3065
1428384,1826081,1870293,1201880,124393,4148057,493438,758895,520891,555009,1491839,2433652,4437
1202117,1244119,1650769,1202697,347314,3825276,501389,284398,268664,310683,1232270,2211193,4922
1210600,1036246,1974764,1361959,468273,4479927,921074,960674,224441,272435,457008,1653277,4114
774751,954017,996918,992772,349518,4549458,731105,758601,342865,384839,1251874,1594565,2979
1531435,1911401,1678533,1068303,125156,5036168,724647,744983,598750,643808,1538266,2404089,4854
1268733,1236624,1675411,1183439,346220,3879844,271712,284121,286385,379314,1308043,2472132,4923
1180635,997132,1593110,1136731,361511,4188514,735479,767363,209612,171679,458318,1554085,4606
929108,940312,1631262,1407599,460842,4639540,901457,934133,331527,381588,1214327,855850,2966
1548221,2021113,1694571,1105619,124080,5114908,724588,761981,696026,742898,1695912,2408839,4386
1260616,1308693,1725831,1252031,356592,3883458,269425,276257,269855,374259,1227111,2312009,5067
1276478,1178943,1670059,1174052,347922,4042460,699744,734053,236970,223528,524197,1684372,5011
968525,906512,1896212,1323628,463378,4702768,951011,993980,315010,270991,811046,874269,3955
1208454,1628343,1386189,1279767,360562,5922186,911100,935513,666941,717461,1883206,2338177,3669
1333867,1536642,1791557,1324134,237158,3518549,273321,525361,391183,435936,1376110,2439230,4527
1232787,1225804,1676304,1207929,360522,4330309,732391,522985,194694,221282,842295,2282275,5020
973632,971280,1637292,1135489,351473,4067200,704081,733196,239389,298263,474434,859037,2990
856074,1369551,1135492,1138246,353604,4987231,734206,766019,471140,521492,1435597,1635780,2890
1660841,1832927,2256705,1397405,245171,4454741,499682,750680,498777,588797,1742411,3126002,5347
1275084,1284637,1675442,1185157,345883,4190468,707114,513451,209605,250991,934085,1851401,5170
911412,887394,1587373,1121334,361901,3982967,733813,763487,239303,280989,439641,855492,2943
831503,855658,1368605,1274993,355461,4459312,700670,737186,377731,428811,1353089,894654,3160
1464406,1826018,1617553,1052097,125782,4812842,735037,764338,615466,653686,1593932,2421398,4493
1266587,1262026,1713723,1248636,355848,3959672,266537,279273,243458,358728,1238684,2327197,4944
1218776,1139254,1952856,1341490,457729,4451863,919787,966578,246846,237375,484575,1668997,4945
1010860,928047,1602423,1239553,471614,4779303,731219,765234,294230,382311,1578038,2221769,3773
1560488,2054724,1671748,1097913,123757,5014462,691917,715444,615454,659550,1528899,2316910,4239
1258475,1202588,1645766,1183299,344478,3840524,270308,283155,275975,372949,1306308,2451316,4627
1229485,1134426,1653769,1201906,359744,4309027,735747,768294,223534,196368,499700,1584078,5139
1267490,1205986,1980712,1579255,562246,4339692,915742,953934,372812,436136,1219171,1586966,4016
1207962,1840362,1624938,1046201,239572,4979668,732651,764202,628442,654784,1583164,2360886,3629
1312634,1324529,1754099,1286192,242429,3919287,269855,514663,326028,403553,1271458,2381748,4848
1256133,1214384,1638594,1155973,336709,4295483,694001,499728,202819,234282,929111,2344848,5111
944109,907712,1617205,1142575,361103,4167665,735034,768535,249047,292208,473408,846196,2987
1189967,1474905,1519249,1159139,359567,5021376,932225,962505,543502,584474,1792071,2444328,3966
1409444,1837820,1905013,1443462,236885,4451634,273887,518111,427215,536931,1470744,2394327,4727
1249321,1245621,1728021,1251659,361057,4452456,732660,520538,277538,251814,889846,1592266,5021
931229,936936,1600196,1099789,344303,3912785,704382,742164,261848,238004,472583,864690,4203
845232,1012698,1387879,1188295,346768,4704027,710207,742611,308720,363313,1266898,1197026,3021
1811381,2101738,2059436,1318266,243860,5021981,720216,741208,659555,708718,1910326,3213019,5848
1260577,1235430,1670739,972832,235026,3281882,500580,523434,341323,374026,1252597,2325050,4969
1245354,1025073,1623619,1143551,355656,4004469,494740,511173,166844,258423,845464,2401127,4956
1009573,1048245,1598263,1154918,346779,4135403,717607,759478,292779,286186,532560,854546,3686
921956,1740387,1684295,1368423,360729,6008972,734243,765871,677958,691653,1536724,1559881,2781
1268210,1132160,1319211,850104,123071,3808077,561580,709687,326522,384779,1284584,2392854,4901
1455580,1214397,1943440,1536663,552539,4825312,685024,715276,323674,432804,1603599,3583594,5818
943383,986197,1600082,1114186,360252,3947923,731622,753407,218991,201732,440874,841063,3662
949355,1622156,1647172,1305365,348152,5605002,707299,743305,609372,644943,1580709,1669521,2951
1306449,1153349,1359602,1010563,123838,4054610,501825,765088,364940,433728,1353563,2349101,4828
1292325,1239231,1714925,1250027,362948,3734878,490375,281867,247248,282695,1245165,2453806,5352
1240048,1119465,1949677,1345316,458093,4548943,943416,995429,261433,248122,489843,1685256,4508
852827,1311573,1486378,1159784,359886,4977107,729247,762443,468065,501902,1392453,1563749,2896
1426564,1571806,1500909,1151903,122610,4430381,485990,724737,492060,519821,1396668,2442027,4508
1244696,1195932,1647489,1187522,234725,3824365,271281,524681,266248,366349,1285819,2368864,5122
1238671,919430,1600954,1134650,358599,4165693,720223,517126,168047,161924,815560,1612824,5003
1056833,1099709,1713742,1480766,458255,5071001,933270,987777,445785,494951,1342519,888211,2906
1409912,1837576,1618795,1032657,132619,4871985,733185,766882,612655,646768,1530685,2295554,4421
1295166,1315232,1733554,1254409,241202,3814707,270942,510817,287785,389236,1288598,2463264,5035
1183173,966744,1586297,1111207,346837,4049546,725322,523920,196441,172904,837089,1622946,4792
1027331,1006622,1685808,1204377,360805,4311495,733576,760431,277329,338138,860579,845393,2845
1268532,1791471,1290205,1284893,228326,5526017,688959,717855,627942,678778,1613856,1678190,3669
1537389,1331074,1741669,1277342,243693,3791413,501462,763670,422710,468087,1655084,3078166,5756
1269458,1390314,2055239,1452580,471019,4800145,919169,722386,265401,301818,860695,2448888,5020
885077,902044,1508726,1075380,333972,3942132,693302,733212,247072,230052,469925,862431,3639
950687,1778603,1662037,1327122,360632,5801650,737561,772305,635986,672521,1541687,1611357,3033
1314374,1220797,1369300,1013034,122695,3965121,487840,727044,344718,386980,1290931,2460070,4763
1512726,1355889,2011394,1433056,462771,4358105,737861,528892,262767,308806,1293147,3168932,6049
941504,991267,1610196,1135714,360871,4053400,724086,744966,245199,283262,476637,873907,3017
847610,1244376,1071882,1086513,343055,4930260,700670,742912,468954,513777,1427953,1682790,2874
1187780,1465511,1451373,874907,174672,4479662,708102,738415,495910,538607,1401769,2195449,3828
1272186,1282189,1692630,1245313,240099,3819566,269842,510272,248174,348091,1272012,2486552,5239
1480046,1030258,1916819,1331155,456403,4666700,950342,756591,232651,224466,829894,1618417,4834
819303,1039165,1387300,1285807,361274,4451704,734333,757809,359904,398062,1283184,859852,3089
1490393,1848545,1614363,1017148,123090,4905987,704009,737310,597688,634374,1572274,2485956,4542
1254579,1259442,1661253,1201844,356985,3747626,270511,282549,275180,362321,1253862,2329360,4903
1510229,1224247,1977669,1378596,460359,4587378,909539,856764,216184,183658,644808,2293151,5830
973000,859226,1603086,1373982,456996,4612329,937236,992573,355469,406601,1280384,846435,2774
1242901,1821782,1322374,1114785,244304,5810154,735022,764643,636748,653531,1495375,2321228,3723
1289048,1277574,1743987,1237847,237437,3188719,269046,505474,334755,381335,1305454,2478431,4946
1477294,1306880,1988536,1405279,460612,4805881,947870,748014,188624,215856,872144,3067595,5581
970572,1002489,1597105,1105971,360117,3867213,722316,742914,215815,268294,477797,870521,2939
938080,1706060,1414492,1310390,343517,5450404,706531,748270,622138,673428,1617739,1682329,2904
1568490,1312890,1730423,1260018,243765,4007987,509705,772536,456503,512969,1714100,3069134,5600
1300964,1294725,1739595,1258046,359440,4413626,713652,513268,185069,222965,916221,2473292,5270
941691,881434,1545222,1082758,343037,4024118,714517,755191,247968,299430,484804,852123,2867
894193,1306932,1510691,1409216,361212,5085789,732461,749934,470448,517334,1402239,880293,3089
1440000,1613634,1528489,946719,123486,4452951,702948,740896,466707,517106,1463323,2469746,4693
1481643,1364687,2027125,1450437,462828,4491730,497120,309093,284607,394946,1633243,3075433,6203
1257843,828949,1615673,1134143,363375,4083763,722440,741660,221161,212948,478461,890143,4122
810031,1007907,1375619,1282163,346299,4716426,718229,759329,392503,429132,1322946,846253,2981
1472853,1879394,1636568,1054533,125188,5007282,724966,754627,613701,644775,1525392,2266441,4583
1314921,1320720,1750874,1241979,353629,3780634,268987,281126,290967,389183,1287882,2487017,4895
1214097,1160165,1951770,1349251,466003,4579595,964866,1004097,262089,237480,459404,1626848,4910
742297,979457,1588975,1174390,345846,4154195,695785,718663,281007,335124,833102,878279,3087
1265913,1798323,1289067,1048299,233723,5491794,711500,751807,653893,712267,1675609,2529664,3947
1284734,1306117,1744549,1294144,243534,3334929,271497,525038,363558,415406,1293376,2307236,5072
1255273,1177035,1661180,1184459,348700,4127728,690405,501004,181771,219764,871381,2406838,5112
919605,853710,1540171,1078036,348981,4041925,730061,767587,248683,286663,464870,833632,2757
1215540,1833618,1626179,1254787,360763,5432718,964317,998785,636909,686905,1833809,2307293,3564
1337279,1435811,1807765,1337598,227697,3775354,277912,518151,358946,404109,1312026,2440195,5251
1230049,1198694,1656177,1210292,355534,4440179,732844,524934,219847,259749,935299,2369632,5002
1257332,987693,1588233,1123782,359145,3997830,710298,731344,232907,216712,482046,862990,3974
839703,1284746,1453781,1369063,337756,4872554,705264,746287,491758,520287,1427976,842905,2749
1675015,1681898,1873417,1158580,242521,4489695,733510,765287,575806,626462,1788805,3021342,5446
1311033,1236980,1722065,1232214,353976,4333255,487440,506925,189484,279285,894311,2516732,5182
1035497,841588,1533857,1085070,343011,4138715,710582,741157,233870,218007,463392,862610,4062
810352,1051196,1403619,1279423,360449,4347557,728009,750387,359182,401485,1282881,865347,2949
1485417,1757367,1589865,1008338,124748,4915856,707254,746183,590721,624770,1555462,2480554,4614
1512614,1353932,2021578,1450746,475874,4537408,502632,521674,266358,357529,1256768,3009028,5522
1222167,968103,1624367,1148530,353882,3968762,699231,733142,206390,243354,479142,1678938,3905
733321,907686,1264681,1161210,348479,4229671,729538,763735,287057,321587,868796,859925,2928
