l1d_pend_miss.pending
658361
619879
641841
638120
645474
617852
630618
633970
670083
667826
660106
650537
624474
651344
640323
651853
640143
618115
633646
652562
648693
642556
658765
642284
620260
660284
638570
649619
650565
668725
669514
661980
633600
668918
645738
630148
655001
618304
626081
633023
653430
666962
621374
636545
669401
637433
624297
635484
650931
659801
664420
637979
632790
673815
638982
634366
642861
648580
637787
649538
678494
662641
660102
621988
662431
643065
668848
651519
617408
651140
627362
666592
654356
675350
673653
666179
648958
650295
648067
671188
644228
617440
649134
618110
632441
636393
630477
625517
667976
679209
656011
680346
639905
637569
640375
642859
640495
637793
659261
625385
631688
658243
624492
644038
626564
660000
669520
653554
654432
617517
625701
631610
623427
667998
655646
623239
655372
650052
634707
666648
619556
620682
617562
672268
623240
631179
627399
617845
629740
659521
619976
672513
624755
620899
672797
626433
640176
649334
669309
625079
623208
674557
619372
627568
617152
645155
619488
681281
619164
620116
624671
640776
621232
662223
634289
671627
633793
636432
645212
664831
619071
630155
625138
617723
629527
668668
626988
634914
616600
626626
619191
640846
625660
617205
664330
644868
657971
680745
616561
617350
618483
665966
621121
636805
676093
649688
633135
631642
633931
626511
640892
652708
623337
624620
619714
660996
657502
660167
678803
661066
673988
644090
660114
640843
630278
637397
668321
630491
631594
617541
635285
624885
630667
670957
621615
657209
635484
666675
618391
644384
636729
670487
619272
621107
670263
655722
669700
626676
638296
630827
650311
626610
625901
625053
631398
657626
651957
620903
629978
653776
633386
658925
627943
659968
657650
623684
654731
632471
617818
678784
632267
657730
650796
677790
622385
645021
680156
618903
652446
618754
662003
678188
653522
632838
639616
616910
626238
632711
641978
619725
642470
666926
642251
633079
652903
628056
620361
631003
662525
678227
620686
621517
624646
621529
664295
618544
681214
622067
627092
629000
638648
644540
625478
631037
633303
642089
644018
637423
629823
630997
644386
620977
637196
620152
641744
630418
629818
625773
634470
637479
632125
658316
617879
643765
626173
648322
666714
671526
629714
634257
634105
640706
650766
638852
642899
631363
626304
655378
629146
633615
650672
617577
659307
669420
622565
631681
671536
662943
677967
625372
654831
662312
668902
617979
628164
667588
644654
619662
631834
675618
671037
622352
668680
617563
625521
628635
638592
634438
637666
664416
618350
628638
672566
653800
632625
647863
669205
633445
632040
679976
638842
638754
632456
640462
618854
670443
623082
652078
659158
642334
623193
622846
619044
618401
641147
670445
647640
635959
654221
652626
621172
634993
631312
645592
635428
627435
635591
653908
637431
642365
651645
616840
652284
656116
660706
673280
647568
633595
622828
617194
628779
641223
625663
623345
649401
648709
669799
634069
627404
633240
642434
639737
668202
637537
670574
642071
661137
646173
656137
650279
627236
627081
665132
679688
637513
643651
643254
629850
627699
676280
631825
661773
653062
650835
669102
641222
665913
628978
680295
644371
622715
621980
660642
676551
673708
673122
653271
664078
626581
659493
664297
674603
629821
642149
663313
663402
669947
628806
639104
639241
666683
652002
649756
653081
646661
632853
668875
666138
642007
628341
626366
627764
680180
637660
621604
627440
634968
676695
665129
635905
662353
653232
624021
663597
669066
653971
639426
673725
635857
661310
681103
617050
630135
625288
680104
671865
642304
622736
631348
655107
638934
629169
644339
677710
667199
649948
633000
642979
674644
633617
662913
670011
621320
633634
630515
679027
634059
660441
617659
621691
669483
649046
622060
666608
662380
623599
672159
653455
642959
636521
623715
667333
638364
660687
679236
655722
627233
621633
652222
623926
666660
626478
660172
626679
616654
632235
627891
663028
619155
636559
620327
677511
629342
639967
625388
643993
647581
629907
638112
625970
626903
632147
660294
678067
650072
650416
655030
629986
645032
661076
659782
670387
630505
636180
675808
627144
674727
646823
638070
644424
639182
680689
617544
627790
663567
629723
627595
625483
664796
633908
643534
641894
665533
634516
633671
633640
623279
645725
636371
617404
634118
640851
634619
621462
677513
667369
668163
621455
632471
640779
641986
648235
631875
629179
630450
663052
659849
655086
616879
641428
660186
640698
632056
666060
623242
645857
648885
661740
638870
624399
631000
634807
640902
647336
648379
623271
661427
622689
627749
667973
664806
660113
672153
644423
619683
667978
646990
679214
645729
650901
658745
643484
675398
668728
649679
658721
678499
631963
660697
662416
655194
679868
658150
642334
623631
638406
670377
676595
669855
661357
624474
643611
658225
665393
675958
678444
666776
653083
678924
658197
639978
660978
648294
661848
643877
664328
672370
667364
661711
652603
652074
655847
662052
651604
655205
645503
660186
657400
621854
663558
661323
666707
620173
668594
677603
648974
649486
642623
617299
657333
665879
644038
662450
672347
632514
652080
628128
675225
650995
645484
640842
658862
620680
658786
659116
635073
639218
674711
633415
660456
647512
623974
639668
619407
671570
636030
642508
619852
617357
666604
649460
633308
668568
668819
676620
646529
653624
636953
671839
650052
644635
640655
675679
668417
659421
676304
657307
661663
616898
658520
672558
644298
658243
642676
620534
658822
619405
652580
634282
635616
643183
631187
661064
635769
676556
676210
624621
658387
622295
655838
675238
646872
617039
642372
631673
676416
644520
660221
632348
653318
640562
628257
646066
660004
646547
648920
625437
643249
644238
636733
639286
669645
620643
633098
643655
674628
628229
644896
648852
667920
665345
635125
669362
660824
640169
675261
632769
664036
642555
648001
649665
639571
666438
657642
641865
633406
656185
631827
660099
637811
669157
652893
666037
640546
680657
657567
633982
680874
626418
634882
633099
657889
654671
643475
642667
644957
642220
642587
675513
638177
636260
636793
665101
634677
650023
631978
625372
674754
649953
662516
637521
661296
670550
647109
663814
664128
639776
643834
646898
675315
661541
642471
655260
639208
633365
648480
633193
642322
624249
659895
623087
655759
653517
650486
664389
656915
636288
645510
644426
655303
635685
649628
656531
680036
655912
655580
651046
616654
663223
651204
619641
660045
646979
619882
635356
639312
617210
645250
656641
639704
624712
632936
674036
647410
638538
636496
629768
625148
676059
644395
660137
641622
641885
669665
632155
651291
620856
620064
680743
633830
638549
638169
622994
660940
679871
650196
655530
676312
659028
642590
636235
652913
637191
654136
622941
630988
669173
631427
645634
631264
635786
637753
658373
655783
627389
646874
623243
661985
623600
664169
646369
634962
643692
649227
651943
635245
616563
633589
663275
662916
660174
631003
643960
641419
631845
653848
628672
631943
626663
659150
638527
636610
678702
650276
622878
654744
624490
635176
631772
634770
667191
633144
623947
648323
627023
622337
636910
637254
637019
648112
636240
638571
630483
658683
630565
653014
638095
628609
647953
635574
636934
641110
665873
617426
658438
654756
636964
661904
629373
645777
618533
637776
631189
640442
651709
661082
674051
632599
643919
638199
635026
648626
627622
638683
638883
644441
649721
631011
642210
659315
634704
626411
671075
642150
617823
641079
644704
664371
622156
633842
620551
618510
637230
643342
678268
681385
665256
646152
666109
657103
618778
644838
635414
622550
623005
626672
645651
653706
645548
641220
660744
629687
631012
622732
671288
656168
622330
644494
661282
625207
657372
618990
634682
638072
660831
665456
675412
641781
640497
651431
622079
658265
648853
648360
652844
623661
656307
645677
621044
636758
618392
633811
628540
624774
617620
669926
617955
661359
665724
669497
629234
619977
660874
622296
671794
635387
658838
628224
653853
634217
618487
629397
642877
673549
679332
635220
619907
617148
622998
619570
619256
648236
622087
675554
672675
617637
636299
640114
677206
633003
678181
674100
619894
650228
621545
669746
616985
617209
630244
649631
621834
627979
636192
616563
623544
653155
652835
618276
642968
640763
636702
648542
639034
631364
624285
667623
654872
671193
668898
634172
659197
647955
628384
619123
664995
645539
623248
627334
643376
626367
618194
618265
654375
648791
620214
644998
672562
676973
618996
635251
625103
629631
622830
648914
618717
665446
648771
677323
617929
618998
618521
634085
625282
645300
646912
640167
629428
631681
625375
631804
641780
617322
636430
639479
617653
639518
619312
640293
644691
630148
622036
647233
624414
636652
632530
625348
658122
656285
648041
627293
645081
632699
626698
617947
663813
620388
660392
637052
637348
642407
667752
674389
621143
626280
651805
631539
644961
667719
662997
657620
635235
658528
667450
670122
622870
653540
632847
625949
678220
673710
672159
656799
634501
616554
631893
677860
645272
629007
652266
643614
643515
637595
677825
638049
617405
638347
657453
646403
624885
648608
636736
661697
640443
660961
652489
668521
643390
669932
670673
625843
623460
625059
620762
646153
644614
627756
641084
642678
620330
632453
647298
641890
623786
639632
634720
630753
627053
629475
652993
649672
662868
643314
649854
646235
634963
639374
636554
619289
626075
669317
653366
627960
637547
620177
674737
627587
679023
661167
630624
638712
667378
625628
633123
635867
641443
647757
654310
658653
625646
638372
626093
626259
629007
642353
630255
622507
653495
651886
659050
624940
652386
651496
651172
660530
649125
645231
631803
660970
676818
626849
643605
664628
663126
636888
633340
632560
618113
630227
617166
625314
642014
666920
642742
666425
635701
646424
636684
622863
646333
616719
645400
636861
634832
633725
631628
655499
646039
653281
664462
624966
624270
626963
676321
616566
629151
680513
650088
642647
661330
634116
627628
621000
645284
643567
633878
655450
624192
634301
678100
646290
642793
666329
659265
646222
629457
633631
657376
640082
661782
620511
677100
674069
657283
662636
659734
624714
655442
676160
644404
641507
635052
644158
635745
663337
617050
618645
662991
629905
617509
672445
657751
676128
675007
660723
659868
624836
644906
662159
680255
665539
640894
625802
656125
630445
659208
639282
681199
646543
670153
638530
619164
620450
668826
633605
681342
642234
678274
659203
674418
655494
621415
622695
633363
629100
647418
625597
666977
621840
618032
616824
620925
626590
