decode.lcp,dsb2mite_switches.penalty_cycles,frontend_retired.any_dsb_miss,frontend_retired.dsb_miss,frontend_retired.itlb_miss,frontend_retired.l1i_miss,frontend_retired.l2_miss,frontend_retired.latency_ge_1,frontend_retired.latency_ge_128,frontend_retired.latency_ge_16,frontend_retired.latency_ge_2,frontend_retired.latency_ge_256,frontend_retired.latency_ge_2_bubbles_ge_1,frontend_retired.latency_ge_32,frontend_retired.latency_ge_4,frontend_retired.latency_ge_512,frontend_retired.latency_ge_64,frontend_retired.latency_ge_8,frontend_retired.stlb_miss,frontend_retired.unknown_branch,icache_data.stalls,icache_tag.stalls,idq.dsb_cycles_any,idq.dsb_cycles_ok,idq.dsb_uops,idq.mite_cycles_any,idq.mite_cycles_ok,idq.mite_uops,idq.ms_cycles_any,idq.ms_switches,idq.ms_uops,idq_uops_not_delivered.core,idq_uops_not_delivered.cycles_0_uops_deliv.core,idq_uops_not_delivered.cycles_fe_was_ok
102464,443642,5777778,4329924,33628,1636444,0,1613939,910,220257,1019625,1711,4629793,33264,603416,0,4136,420912,0,120752,2759805,3615017,814369,335491,1413880,9993952,1394611,32023512,5098417,1346702,14513239,123574761,14528073,13576962
29005,318505,2776778,2234904,62356,770421,0,790819,0,128217,551258,0,1599629,41734,293098,0,1638,239931,0,67618,1777173,2719491,215919,94046,1035445,4691501,644107,14983776,3494868,880878,9872618,77911647,9398391,5511791
29357,341220,2808454,2293735,65368,777851,0,850990,0,127682,560830,0,1650741,41383,286186,0,2043,239673,0,68706,1767902,2652196,693415,236262,3558332,4733096,675968,15224157,3509909,884520,9943066,76439843,9223554,4852599
29176,340045,2804535,2261969,65115,743086,0,831098,30,122579,555384,30,1622711,43257,284736,0,1838,244890,0,66571,1779307,2632941,191852,54419,792054,4749439,669544,15045387,3417097,871570,9837197,76160339,9151106,4840883
29196,363651,2791674,2186135,65802,761760,0,842336,0,121715,560592,0,1644411,44206,297278,0,1084,248256,0,65669,1741819,2628253,745162,271681,3389412,4785220,663135,15155634,3511721,879332,9915682,77728257,9373481,5471365
29113,350003,2749727,2259516,65626,766302,0,850464,0,124406,568524,59,1620396,43126,293200,0,1800,248915,0,67614,1765458,2736381,226334,93838,1080264,4684314,641709,14898674,3486789,874798,9834979,76526495,9286754,4955699
28680,367647,2738603,2191877,66030,782664,0,849415,0,125923,554576,0,1656499,43268,290794,0,1304,244503,0,67524,1760284,2758365,216401,89579,3798085,4726509,645230,15083800,3530442,884306,9823916,77462942,9373016,5543913
29303,364876,2765531,2230595,64096,753276,0,845078,0,123908,560794,0,1638810,43125,282221,0,779,250357,0,66958,1757478,2718106,221985,94858,1070834,4726454,648129,14935054,3514504,879770,9906319,77126493,9358228,5044287
28946,332708,2751518,2226784,63579,772979,0,838293,0,122711,558906,60,1603105,43038,287147,0,2227,237421,0,66052,1746159,2644647,206924,87439,978078,4679754,642208,14957188,3483702,879169,9884916,76557677,9306769,5376366
29194,355973,2747256,2191950,64427,759800,0,848876,0,123429,557449,0,1630733,43585,290197,0,1804,240383,0,66989,1778715,2712476,742256,277136,1040409,4699776,639830,14909638,3473167,876069,9862123,76695701,9322823,4892179
29092,342005,2758558,2194800,65305,765587,0,835680,0,127817,568946,0,1871372,40800,283295,0,1810,246917,0,69083,1795275,2711571,213266,91639,1042456,4702610,640792,14983565,3504063,886443,9974941,77850743,9446804,5508193
28959,364470,2762967,2185466,64923,745970,0,853187,0,123929,573430,0,1607965,43089,281382,0,1822,242653,0,67554,1800019,2827827,724181,277391,1005867,4690629,642308,15080111,3451030,857371,9761509,76373515,9268972,4849387
29222,328866,2754163,2208463,64322,777230,0,992061,0,124858,562117,0,1655776,42985,282863,0,1904,241176,0,67297,1767263,2603917,221579,95357,1052833,4681561,641602,14864543,3473280,877155,9859216,76813622,9320747,4930555
29219,378937,2762814,2266509,66100,750948,0,852368,0,121293,554689,0,1654418,41803,288016,0,2160,248958,0,67078,1765927,2733142,222467,95609,3814138,4702692,645799,15137828,3513362,883695,9932549,78045815,9446708,6051816
29193,365067,2746228,2167255,66249,772708,0,830986,0,127198,550666,0,1630415,42527,289050,0,931,241225,0,66812,1752569,2735555,723812,274384,1008759,4685645,634665,14865347,3483817,875669,9906851,77451847,9424437,5019460
29055,401072,2751585,2228798,66172,749308,0,961049,0,122324,570742,0,1615659,41954,283260,0,877,256712,0,66348,1767979,2756799,223192,93171,1066373,4653324,640254,14924672,3523766,885259,9873696,77299951,9404058,4978988
28997,331755,2753446,2213186,65865,755315,0,832621,0,124166,557536,0,1618895,42022,279946,0,2484,252391,0,70071,1773777,2854513,1086436,417504,6252907,4629375,638992,14690876,3437059,870465,9821084,77287604,9348976,5552410
72645,405034,3872016,2205184,65707,755278,0,829842,30,123223,557532,0,1631060,41716,275742,0,1977,246403,0,67285,1752488,2725182,221038,87971,1024134,4695612,642525,14956081,3836590,1085624,12638166,108253678,13054474,12655707
29085,305693,2759100,2247110,67630,754141,0,814306,0,122768,533721,41,1607576,43108,277529,0,1363,240170,0,67473,1757712,2540158,221432,286201,3873938,4707948,643720,14861629,3481277,873650,9827594,76724543,9214805,5435472
29162,343192,2741974,2206307,66789,758102,0,838204,0,126693,604697,0,1639253,42992,291800,0,1659,247794,0,66683,1750127,2723107,215954,88479,1044254,4695353,645734,14868985,3485514,878265,9817927,76136215,9255035,4904393
28967,364253,2763844,2216088,66666,755727,0,835221,30,125118,549728,30,1622587,42215,292238,0,1193,252031,0,67132,1754221,2745271,214743,89117,1012402,4672075,634492,14820830,3450234,871923,9782562,77361269,9331927,5610343
29236,314310,2760229,2254109,66009,730307,0,826462,0,124843,559393,0,1629585,42082,290077,0,1022,247682,59,68576,1778363,2456316,212969,92119,4169169,4680638,633760,14904302,3468918,877480,9908619,76905379,9304184,4947508
28952,326976,2745127,2220451,67214,746717,0,818872,0,127315,580858,0,1634417,42646,278607,0,1818,242109,0,67055,1769601,2566558,216444,91201,1034380,4662648,632589,14800198,3473772,877721,9946210,76837721,9354933,5390059
29064,317747,2744843,2221915,64559,756797,0,825122,0,123973,550105,0,1616555,40025,287917,0,929,240542,0,68209,1779338,2694535,740539,274843,985945,4704870,635665,14913034,3453622,874953,9850995,76715421,9290938,4912802
29452,303526,2786057,2204223,66960,740352,0,840234,0,126058,552616,30,1891612,41753,285856,0,2291,241323,0,68416,1765531,2694651,219849,93135,1043809,4689410,640097,14962334,3465914,873325,9850712,76708122,9337727,4905756
29036,351551,2758438,2221809,65601,748598,0,818498,0,123140,568518,0,1608563,39667,284762,0,1292,246268,0,69174,1761367,2749205,229673,98317,1076601,4637592,632070,14870153,3455129,868845,9835752,77120508,9318775,6012831
29325,350412,2754005,2225679,65473,761130,0,962985,0,120332,567713,0,1648141,41920,292905,0,2172,256896,0,67657,1758688,2766071,736000,271282,1052534,4691233,639726,14856863,3491521,877087,9888120,76804521,9319993,4988292
28977,353961,2745331,2257008,66520,746143,0,854011,0,123072,564752,0,1611034,41023,289891,0,1280,247181,0,68924,1765559,2752176,214830,91394,1019134,4685427,635499,14886579,3483415,875461,9821610,77895211,9406127,5410401
29133,318573,2771291,2245325,66283,747978,0,830591,0,124448,555053,0,1636019,41949,282563,0,1963,239948,0,67029,1745718,2708327,758347,277324,3793764,4693672,630308,14760171,3441354,871649,9866881,76429756,9286639,4883708
29036,298626,2741469,2192828,67025,753391,0,844905,0,124486,567457,0,1602436,41084,285865,0,1199,243438,0,65977,1763432,2677461,215536,89353,992963,4698777,634871,14780809,3445150,869742,9867378,76307939,9260318,4948341
29127,342655,2773820,2233715,65674,751409,0,849991,0,123616,565704,0,1617405,40831,293253,0,528,251664,0,68977,1761992,2642866,212039,290778,3837830,4727631,638972,14914135,3496575,881186,9902282,77550913,9371162,5434627
29211,347020,2750937,2171799,66397,736715,0,837360,0,128662,665837,0,1612539,41321,298075,29,1939,246847,0,67428,1738008,2718274,211769,87448,1004613,4681588,636491,14868169,3488052,881034,9967722,77581108,9396204,4858462
28728,361903,2763403,2233399,66843,732014,0,844457,0,123613,568139,29,1641098,41072,293259,0,518,246680,0,68432,1751441,2719369,217835,88104,3841854,4694269,638116,14860284,3457612,869770,9798570,77686525,9381413,5797327
29229,323008,2756862,2217281,66168,740414,0,819374,0,146631,926983,1086,2539759,54223,345322,0,1230,242392,30,68518,1751427,2471142,218106,88299,1050517,4656123,635228,14846320,3482033,872373,9828375,76348524,9293269,4985113
29093,322627,2748044,2216293,66867,759339,0,854342,0,121750,562623,0,1644562,41752,286112,0,1159,244145,0,66268,1735433,2553313,220379,90780,1045164,4673299,635669,14914023,3506025,873868,9891858,76288983,9286628,5440235
29121,336946,2744369,2230905,65581,743109,0,852266,61,117019,569913,0,1631681,41980,291578,0,1432,237991,0,68855,1772456,2614841,734849,287727,1035307,4714986,642535,15001820,3473776,872392,9846512,76059702,9206585,4822037
29028,326954,2740527,2242659,66206,738965,0,850772,0,126230,549585,0,1910361,42683,288621,0,2190,248369,0,68907,1777518,2743963,213489,91905,1026078,4647706,630872,14828696,3472672,877080,9924327,76899384,9314683,4811606
29190,312571,2781339,2232521,66406,726492,0,829228,0,123028,550313,0,1621166,41013,286712,0,754,243214,0,68992,1745913,2703175,750753,274392,1028922,4697506,643434,15205834,3471921,882295,9967405,78861830,9447700,6645618
29280,336845,2758843,2227588,66683,739960,0,985174,30,122607,558888,0,1614014,41739,291734,0,1551,246895,0,67027,1773474,2746000,222245,93342,1021762,4650723,636762,14839903,3481199,881550,9971095,77115240,9363455,4949370
29078,333772,2755176,2225845,65706,737634,0,835541,0,123686,538744,0,1634160,41669,281810,0,1846,246167,0,68218,1770298,2673184,213619,87526,991185,4672658,637695,14952790,3488932,880666,9906488,77886075,9373161,5517424
29075,365650,2744751,2165780,66847,738797,0,822878,0,123859,561089,0,1639980,41306,289025,0,961,248960,0,66497,1728235,2680149,734237,288907,3846596,4657231,630740,14814077,3491661,880296,9953745,77637959,9401942,4887484
28948,342276,2759606,2244626,66090,756515,0,838786,30,119434,559543,0,1643037,40766,296392,0,866,241960,0,68345,1753641,2727856,219559,94792,1048354,4652129,636517,14886377,3502143,880466,9866145,76633998,9255734,4978423
29193,323138,2771379,2234510,65438,739240,0,850388,0,123767,555941,0,1622153,41963,276109,0,1992,237515,0,68338,1767956,2677093,213012,486963,6595564,4803611,642400,14755591,3463042,873469,9926980,77665117,9379498,5524269
29421,326185,2780840,2242992,66835,745603,0,853113,29,120979,596858,0,1616581,41534,285763,0,1502,246587,0,69476,1770599,2662839,194104,72136,883096,4703537,651255,14995690,3494710,879964,9951839,77279056,9353066,4938377
29136,337913,2807435,2253216,66191,738657,0,845508,0,122364,560779,0,1613807,43015,284000,0,2190,248032,0,68855,1773916,2587917,175774,56505,3548450,4777244,669348,15147163,3465354,877072,9869749,76970009,9224054,5455885
29133,341705,2773640,2238605,66644,743503,0,833259,0,126487,553707,30,1624486,40678,280872,0,1744,247426,30,68035,1755236,2598081,177099,54320,745926,4757465,671556,15086326,3476779,877348,9868725,75924186,9166161,4964286
29080,347256,2787714,2200496,65702,748378,0,818943,30,123639,547493,29,1601358,42530,273640,0,2396,238112,0,70317,1776266,2517486,843104,323674,690464,4745776,667421,15133531,3478610,877170,9990116,76114718,9195856,5527035
29259,335233,2759593,2220652,66752,735586,0,831013,0,123322,562749,0,1895129,42362,280461,0,660,237769,0,69358,1795859,2790228,914203,329347,973758,4724076,639346,15021175,3482230,874482,9900442,76861341,9346205,4851922
28733,308858,2751080,2234992,66409,758156,0,820039,0,122477,544864,0,1583572,40528,276508,0,1799,248982,0,67581,1747796,2569284,195621,76394,938295,4716416,640276,14854957,3481693,874546,9810566,75889329,9187249,5366601
28965,311153,2743204,2161746,65536,732304,0,842643,0,126137,553981,0,1644793,40784,288344,29,2560,240248,0,69267,1766537,2729883,707585,285070,996489,4657858,631306,14933483,3460534,875566,9807231,77172557,9316019,5563734
51836,332685,3123137,2190236,64727,761878,0,979301,0,122579,556948,0,1636602,40540,280217,0,596,233671,0,67622,1724466,2531516,194586,73627,911362,5927655,1144678,34186049,5669185,1480314,13546278,117105454,12870353,11438935
29225,353415,2799779,2236423,65020,742930,0,833809,0,122836,565853,0,1600877,41689,272938,0,2116,246150,0,68318,1716072,2512304,183779,57411,765237,4763290,668441,15092709,3473458,871186,9881102,76831573,9202750,5418116
29215,350238,2788225,2251394,65674,740966,0,844391,60,119891,560830,0,1607758,41673,279686,0,1231,236323,0,67608,1741443,2515248,707893,250238,3609157,4772998,668371,15100578,3481974,871608,9867566,75773470,9152853,4850746
29031,341474,2758125,2223318,65614,743955,0,855723,30,118029,566758,0,1636065,41810,287858,0,1407,243787,0,66252,1714032,2568500,209952,86257,997114,4693319,636897,14863427,3469758,869594,9835663,76772435,9229853,5390057
29481,319193,2777888,2161654,64209,747053,0,844289,29,122504,554659,0,1600652,42167,286020,0,1101,242793,0,67218,1735496,2585719,752441,270448,3843299,4741673,638328,14956949,3502233,879512,9958602,76378080,9260322,4901572
28909,327763,2748899,2214762,64341,736670,0,844128,0,121898,555379,0,1610337,42946,283086,30,1622,238128,0,67014,1711402,2518203,208570,88171,1001642,4678271,639267,14890283,3460420,868922,9756074,75208129,9073168,4803171
28930,323199,2752457,2182401,65349,751559,0,835278,0,123589,554003,0,1651127,39763,273836,0,1321,237597,0,66228,1697582,2506505,212943,284969,3828520,4681876,637391,14883757,3479022,874482,9828551,76519267,9205305,5365930
29340,303107,2762803,2217703,64505,751213,0,837311,59,121179,604064,0,1636768,42232,274338,0,1745,232640,0,66633,1702729,2462611,215636,90738,1035427,4692607,638201,14967457,3494194,879997,9961534,76083253,9178850,4847524
28849,322606,2775437,2209637,61865,746303,0,844016,0,122083,552398,30,1626727,41744,280797,0,541,234068,0,67412,1737389,2528652,217331,91154,1016609,4694565,628425,14876545,3442111,867769,9920566,77597712,9282165,5901194
