cycle_activity.cycles_mem_any
97962805
97907577
97974129
98376259
97984472
97983819
99713323
97829440
97839384
99660022
97821879
97816697
98141031
97859154
98250264
97990545
97985665
98284124
97799195
97840030
99623271
97818795
99680184
97829157
97831964
97988335
97980274
98457998
97774953
99985686
97807733
97842415
98726851
100224904
94458227
97877943
97849461
97857965
98696337
97816751
98641727
97818457
97803381
98652631
97686819
97837004
100069476
97842634
100185607
97986464
97979658
97825588
97836760
98851571
97808977
100391923
97830212
97851612
99274403
97990024
99291475
97838261
97825336
100564414
97860009
97832000
100586253
97970490
99477749
97829232
99360914
97885312
97830004
97844933
97848870
98385929
97992783
98420483
97779136
97847897
99759410
97821727
99809831
97859256
97864812
98000350
97991988
98618863
97826848
100126414
97850951
97891053
98870126
97981645
100597344
97799503
97829156
97817454
99183307
97846142
97851590
97991898
97991915
97993136
97779152
98010910
97332881
97850866
97990616
97990687
97985190
97810442
97861696
98582605
97822989
97821617
97819026
97850678
97850706
99684052
97843896
97844240
100117715
95082368
97964822
100211967
97839417
100305029
97854753
97844751
100590253
97982232
99351498
97818302
97840745
97841921
99594989
97943432
98451079
97823520
98314543
97804527
97855224
97854706
97799906
97800520
97807686
97976152
98623181
97984431
97985175
99889972
97800804
99844612
97793009
97815562
97863404
97864374
98786120
97983858
100268732
97859348
97831826
98991385
97802466
98997127
97866114
97833193
100443899
97979055
97970697
100563956
97841428
99143536
97831021
99178973
97613853
97840562
99342262
97987084
97821173
97836540
97813591
97833890
97821655
97826187
97871861
97844439
99646941
97991635
97984701
97992569
97994282
97792446
97984432
97868558
97858060
97964542
97825680
97835208
98025924
97842385
98116724
97992442
97973483
99537472
97827648
97879252
97814999
102616352
97798494
97980355
97841374
97837481
97956325
97982329
97993743
97992475
97999099
101998060
97856952
97870511
97866964
97862165
98441287
97976680
97975575
98603253
97810683
98486444
97842674
97825689
99837172
97846719
97794044
99909620
97871002
98749709
97981782
98783021
97841085
97813780
97846999
97825360
100299115
97849507
99138174
97985071
99174647
97831116
97831663
97843472
97868591
97824463
97810231
94500626
97889027
97997339
97994636
97994945
