topdown.slots_p
11323061
11646369
11409332
12072883
12224012
11566786
12204330
12179888
11707957
11679131
11926518
11746942
12088602
11762735
11702947
12210656
11677890
11536085
11932204
11348551
11422166
11803342
11917356
11395104
11994471
12122102
12144988
11879369
12002527
11905879
11772934
11510248
12129698
11770654
11182231
11808857
11456831
12189932
11644508
11577033
12225881
11842607
11299252
11887448
11620472
11318809
11473311
11965334
11870645
12077869
11930555
12120888
11916568
12138576
11943817
11947642
11813013
11695768
12059840
11350182
11595458
11796799
12117862
11866200
11966988
11377189
11167194
12072557
11553019
12206380
12091853
11785832
12155553
11593003
12065854
12074805
11922403
11813932
11652833
11591775
12090021
11272543
11725507
11410978
11636110
12201234
12056055
12132846
11368418
11958640
11807991
11577582
12183913
11700406
11294843
11497049
12173158
11388413
11642580
12165679
11791666
11732096
12135011
12008955
11949378
11594667
12118318
11625199
11662837
11441920
11760389
11971198
11905534
11964891
11528151
11112993
11716462
11728212
11999927
12117754
11956338
12109112
11781194
11663038
11747046
12142751
11978903
11848267
12089821
11758951
11269765
11530988
11796188
11862865
11479172
11651823
11795690
11642150
11476994
11770016
12078250
12193148
11580565
11491878
11589079
11598632
12211165
11936498
11336181
11928016
11585643
11892092
11490012
12163041
11570117
12105288
11553341
11542493
11454748
11661845
11860753
11715766
11689789
12162287
11654770
12060841
11593716
11647716
12185056
12117366
11678939
11367123
11348914
12025872
12056335
12198930
12036399
11754625
12031822
11962147
11993529
11635329
11885618
12137645
11921832
11533429
11701405
11677782
12097286
11685294
11675339
11403938
11638458
12095416
12108737
12120767
11804565
11876877
11637318
11327953
11779712
11428268
12143503
11904107
11724185
12106978
11842796
11811786
11303996
11506686
11499200
11301059
12210951
11900390
11201012
11899575
11663993
11634630
11797705
11873463
11605231
11717289
11183736
11702114
11255445
12167174
11333467
11607609
11937422
12073556
11601416
11535611
11489815
11577695
11756947
11740332
11765483
11956294
11431306
11672498
11644201
11580691
11871238
11920056
11441461
11782545
11595092
11345535
11622744
11476650
12080895
11735571
11797057
11486617
11924107
12083830
11356446
11628474
11336984
11820811
11938994
12058164
11503245
11962716
11357028
12106947
11880989
12088471
12105043
11180435
12047912
12072568
12218146
11944358
12056841
11783467
12054891
12158425
11939228
11830349
11575995
11933165
12209236
11513460
12050906
12201918
12187744
11432417
11862027
11946128
12208951
11653226
11967229
12064405
11882364
12228977
11423575
11777832
11765988
11982009
11774886
12214399
12147289
11966961
12001353
11670905
11762180
11873071
12009317
11615981
12230067
11655802
11269058
12138243
11842813
11735596
11241457
11443139
11435744
11456601
12181689
11522732
12229533
11998020
12228218
11675727
11928883
11362656
11826830
11622867
12090742
11723494
11989069
12132390
12187418
11284069
11475883
11906256
11808028
12033717
11542942
11800353
11411239
11983421
11915307
11816211
11832006
11337269
11708892
11710505
11522823
12051049
12118210
12178381
11530203
12161445
11633373
11616394
11787134
11854927
12076452
11626102
12138089
11648070
11832306
12117008
11971273
11984671
12004115
12176433
11373912
11544928
11535646
11772144
11740172
11611030
11717811
12180589
12007032
11866023
11867464
12128632
11697189
11705200
11592268
11769023
11457342
12136485
11496150
11789867
11420114
12060242
11249492
11527052
11826928
11908893
12160769
12212765
12022865
11501152
12150720
11387849
11971590
11643202
11609997
11738567
11595372
11738563
11556483
12052311
11444329
11449322
11908236
12232711
11607475
11510602
11786211
11915284
12163894
11382373
11227535
11447922
11250340
11751898
11288422
11748417
11105297
11681469
12160731
11511882
11392697
11786265
11970498
11583594
12220701
12123966
11458231
11972978
11582317
11253833
12089790
11838557
11945664
11987527
12196684
11888107
11160581
11238990
11764401
11076185
11940710
11559506
11458918
12016869
12089957
11550295
12072227
11176137
11419688
12170902
11614243
12049918
11940466
12102037
12092288
11695908
11801310
11480387
11554188
12165452
11277127
12189083
11576410
11194111
11537930
12039900
11208783
12170297
11672340
11438528
11631579
11671926
11683682
12157425
11763737
11887770
11714646
11706230
11985036
11893873
11639190
11760101
12006058
12203372
11756531
12122336
12072545
12068230
11706001
11781291
11397162
11426224
11848954
11722480
11461555
11080387
11384994
11161195
11472696
11860274
11313519
11239295
11126278
11523341
11863478
12225048
11294122
11179023
11346857
11722410
11481617
11303606
11119406
12153628
12112489
11347156
11602134
11648683
11184219
11728107
11776131
11700354
12108109
11637852
11973017
11360650
11117326
12112744
11097012
11569241
12184121
11554964
12016985
11699753
11516917
11565516
11865216
11607682
11972017
11453967
11728617
12145412
11672521
11936701
11503552
11753206
12075137
12020623
11692481
11394708
12011264
12165539
12029093
11402783
11665188
11636374
11877156
11940952
11242194
12003266
11742252
11519982
11218762
11590893
11848265
11711451
11497053
11484662
12032024
11482568
11559773
11502370
11848010
11813845
11321720
11455348
11834314
11854863
11862975
11523530
11970377
11941693
12031789
11970816
11567514
11502463
11416794
11733971
11604760
11711894
12175807
11730628
12170534
11860037
11946085
11968866
11577227
11925659
11662173
11798110
11521271
11569713
11309620
11821793
11664440
11963074
11444341
11831378
12126114
11754287
11435984
11647702
11549810
11980204
11414953
11955254
12013901
11612253
11917295
11622664
11667761
11641732
11986751
11524952
11485919
11453579
12129977
12113760
11727664
11608728
12202675
11351799
11450461
12176916
11345233
12155677
12204286
12142170
11282109
12021863
11585814
11486344
11616245
11324826
11768502
12070317
