topdown.bad_spec_slots
853608
853107
813169
843192
864249
840400
855822
816747
860067
824101
867939
837758
800896
828716
862833
835320
803049
854471
844990
799992
878858
854900
871567
811802
867816
866552
862359
819551
858372
841230
877077
828749
822634
861359
872646
824396
851709
867143
808315
859277
865401
808613
839843
844370
815067
844883
871360
857090
865118
812050
847699
804171
842686
801250
841830
800266
864874
832611
854400
818126
857285
796105
870843
811236
856892
815115
804570
856071
875481
841600
847260
877867
820100
867315
877742
813191
855761
811159
806311
833264
835830
816786
847299
844157
827381
841254
847927
879592
872877
798253
836981
875914
845384
837282
859107
868618
857266
828081
818539
828261
829150
820528
850015
869467
846747
833148
859390
869668
847213
866419
847041
816314
799309
809642
827174
866532
873165
806591
874265
840441
856749
802060
877429
843060
859862
819979
824761
842332
818721
831904
849835
810689
836489
797494
849094
870652
797640
862022
856181
811677
807234
878153
808234
807866
860762
817326
839711
852681
849177
861672
852981
872985
838250
871303
832648
825843
805442
866977
811279
851827
797094
844217
798669
829622
857352
864578
862565
836944
838209
824127
813126
875787
838399
806053
862777
870229
878017
826898
847140
877204
828700
838925
836292
857608
847188
873662
819314
823524
855468
822735
809768
854603
865835
810497
849447
801186
857999
809945
844564
806676
805101
869588
813275
828061
850777
842554
817189
864101
861262
870544
863405
799770
809522
804277
878088
864381
842955
806093
876279
871679
818491
826298
856728
864013
872639
809603
857442
859203
862720
804022
871849
816219
850094
816936
809415
806778
833607
826729
810883
872093
871607
871575
879628
796876
860535
859412
859175
813772
868287
819273
878383
864303
863190
841666
861623
848679
833040
841197
809302
812855
843858
832738
856157
861062
839498
872175
875489
826857
839605
807028
842708
808909
870908
814262
808872
820831
845575
853929
801424
864441
832089
874648
875876
853767
813862
857812
821211
818529
873474
811050
877833
848373
862435
827843
797072
864245
853849
829116
828727
836159
797164
842679
858340
879505
812843
856133
871566
860032
801350
863333
801186
859966
824030
829734
866729
854386
876864
844822
804001
833826
821700
839028
869454
823406
828900
825490
834140
813215
824006
832113
837887
859321
843392
879710
820168
808480
837364
854040
808767
840272
850027
832082
832401
806178
811458
851054
811885
841339
859325
830704
862376
825567
797385
851304
848194
819309
830092
834355
836625
824094
822070
850926
831032
812075
873001
842147
865226
856988
843651
827783
874431
821136
872569
817399
871269
820916
845858
858978
867428
831444
844893
822393
829333
835829
850543
840362
810848
826826
873757
835108
852693
813676
875650
873938
806376
856317
822460
869792
800030
840091
824688
854705
869198
839589
871380
862268
804771
828766
851320
866409
814886
820340
835072
877144
862885
823316
845833
859044
846571
851515
845656
853708
872319
855121
830374
810881
853266
827381
861109
871594
842064
832720
839795
816402
869736
812644
875772
801454
828376
823981
879407
857660
827492
872702
830762
810052
865400
853231
836039
845945
848161
853348
818356
805041
815747
847595
832870
871984
817136
809792
863633
798464
855040
853577
859142
862611
834214
818579
862562
839324
820593
832404
828236
863197
832426
852243
809319
814433
851236
833898
859723
811997
836822
867051
870650
816077
822395
812536
796313
858199
877379
828669
873649
827631
871311
831186
858393
877766
801914
850400
863369
826940
846984
846729
874039
850055
832356
841896
818517
830451
853204
826455
835473
875369
870992
873859
805488
871861
834203
844279
796108
827431
860545
823328
872289
863486
851466
875032
849434
814796
876035
838701
864106
798153
815411
844321
826148
873093
814534
818308
836480
856753
832898
815564
813209
873851
834059
821530
837908
870546
817981
806741
846471
845452
829813
844812
836374
815488
813818
879158
865023
852443
857867
808326
856459
850831
818141
849937
871886
828008
866024
839672
824320
871588
831320
866655
858438
807223
844472
823124
871007
865581
868671
866648
836370
850032
798397
822651
867388
820529
855849
834633
803718
858332
863694
838499
844909
798050
837705
841878
868772
873786
856161
813603
841225
860751
857501
820988
807213
802702
869141
830039
865601
837689
802707
865913
821541
825080
814155
861212
824598
849093
816386
835174
803086
817679
833199
878936
837475
870718
859994
812466
850175
809749
804396
821358
860782
848959
797862
850885
840334
848914
870337
858013
878636
851945
852479
846628
823799
816975
812324
828333
844749
872021
806656
800759
829599
814561
867606
819685
853802
856239
817328
813253
860265
835265
852866
874926
849849
849978
851291
858744
849914
854385
871072
849228
859031
846153
819081
819383
852172
828355
813058
872582
834414
861221
867924
865511
826450
874894
835002
822919
840789
835740
866044
862972
873080
820712
839408
825817
864630
815498
827291
837959
856269
821681
842857
857977
804329
866106
877224
839499
827892
845180
875523
830520
815924
827281
859082
859989
878692
850854
849884
851682
799575
832618
853310
806202
845787
861987
866731
824248
835319
809351
874648
844117
869732
856875
842745
808604
805567
867903
806009
855318
842008
819996
864840
858345
867484
860289
815286
843076
840261
850290
862901
812924
816943
817361
843429
815313
843395
823687
868550
856253
800991
829616
868619
827274
829918
867262
866808
841424
818505
868507
836975
826488
796854
818900
846262
835042
850852
849994
799782
847194
856178
835103
839696
812091
851872
860399
839770
873441
872414
832095
878563
827706
806098
857442
815913
819860
828036
832869
806584
869393
