uops_executed.cycles_ge_2
465388
508358
505917
478902
461836
493141
486870
507003
501367
492090
488837
497546
506576
491460
480500
491177
476149
487700
486955
482698
489544
484856
494442
477518
478429
488496
486190
487176
485278
502226
480670
481248
483387
474953
494085
484648
479973
471155
494177
488989
489364
487083
502050
498134
478078
473720
474592
465906
466526
498882
498570
491749
485228
497328
481336
503383
506845
508790
482025
493175
506005
476956
506425
492522
472187
483930
495857
502654
492452
473634
494968
480061
495507
476309
488672
478089
489472
479570
500884
506564
490540
508084
486380
491831
501762
462227
488903
484330
479909
503902
492613
492233
492632
480348
492411
503707
488163
485077
471190
494035
482065
482158
494103
482479
507221
492881
499239
487649
491311
473669
488468
505948
497220
481426
496920
477764
502318
492711
486325
469745
482577
486510
498080
491135
492344
500476
474809
485527
495460
494103
496794
476172
501694
471890
484815
501340
483614
491091
498676
485122
490334
493574
477814
483469
498429
494468
479956
492845
484519
498666
483265
496322
497943
490829
505927
492532
485329
487456
476907
479918
505260
489950
485963
500719
492680
488941
495104
488406
486258
501832
482177
481490
487637
492204
477044
492701
501203
494420
503503
482485
490075
494183
490619
497734
502073
487898
482858
497075
482923
503164
502822
494300
478561
489236
476178
477039
479504
481148
488917
490639
481742
474691
505455
489518
501923
490631
492501
478835
496603
476685
485911
491544
485473
508576
496207
498009
487862
476995
473471
491961
484689
493101
486042
486617
501327
507325
493709
484945
479776
493131
501192
498364
481481
493321
495165
492021
479666
496480
493112
491345
499440
482622
503595
492585
479240
490940
484620
474372
481684
487119
493096
476790
480791
483980
504155
483972
482744
475072
478896
483160
485222
496796
489278
485837
487654
508993
483194
502282
489406
494478
489822
486427
488309
480516
493069
474981
489772
507950
486317
501830
490721
477641
495324
480427
479108
471517
479814
486760
491203
491112
497980
476038
480865
482073
496361
496255
472524
507251
486771
473339
483076
487916
495061
485873
479637
483673
476776
483937
492722
496882
492624
501122
484186
478843
492838
465069
489405
478234
490654
480922
497451
499607
480282
494120
496242
501282
477635
496897
498606
497244
485321
486525
495853
503819
499458
479494
495710
485463
501241
481393
491774
472315
481089
490836
475602
490683
491999
495116
492397
499347
482866
496187
477254
495756
479471
505058
501253
468311
482205
489944
489882
475290
481856
480947
493695
492896
489420
478956
496644
487415
498394
483228
495329
504642
496113
508626
506685
493168
473547
499227
482804
490169
496031
486017
474545
506087
494567
502408
496408
489621
487184
495649
500302
492681
497251
502852
498858
492453
501403
488091
502131
489768
495352
467834
462908
491010
500044
500764
502001
483722
495909
485014
483812
496482
491121
482374
483536
503587
490031
491376
492168
482262
478150
505877
487353
503618
495082
493760
496501
499450
482339
485281
480593
502663
476067
501716
496679
477545
485169
496488
475948
496578
503830
488026
476847
491828
500549
497766
502243
503404
504498
462262
498932
482405
506556
483547
499840
492349
481968
475612
503518
489672
499067
491233
501700
485107
494918
495112
507766
508721
489095
500793
507734
508969
503999
473589
490647
486582
491150
482840
479599
488321
490076
483014
483000
486451
498605
494380
497086
487228
482351
478212
477639
486343
482154
498635
485589
478410
477411
482875
485590
487512
492929
488685
495471
485563
481417
498535
473347
486636
490646
480717
474157
493049
483515
475929
497353
478624
487178
472606
494685
477140
493833
479975
