uops_retired.stalls
1482235
1552478
1461900
1488737
1531160
1522365
1507940
1525534
1503415
1532922
1452044
1555134
1520538
1515969
1495172
1531839
1543061
1568405
1468901
1538346
1452620
1511822
1544894
1562194
1532053
1452508
1479301
1544026
1489808
1484215
1429954
1472463
1519952
1506371
1483005
1457922
1567383
1532054
1443260
1432620
1429318
1495057
1562184
1549182
1469322
1527008
1453584
1550621
1543072
1546010
1429834
1464926
1452800
1538064
1531070
1500553
1565780
1554678
1489484
1506655
1502969
1549678
1502715
1519504
1444603
1527988
1512378
1483664
1454504
1451165
1461414
1517692
1529874
1513309
1486279
1505692
1459588
1530783
1515871
1466848
1477610
1551204
1447797
1479099
1466614
1504849
1448511
1463567
1444518
1515679
1538689
1457082
1505381
1429058
1533917
1557357
1568406
1493514
1457047
1430004
1458557
1437434
1427719
1445127
1519642
1566045
1483427
1515130
1559644
1536181
1436683
1564581
1522827
1428867
1491059
1493674
1455472
1513566
1506003
1474299
1496956
1530757
1563899
1518363
1452455
1543078
1447875
1551204
1504871
1457464
1458828
1512659
1432625
1517441
1516560
1474533
1486556
1505125
1437556
1458821
1554586
1430279
1528150
1506724
1431808
1568729
1530998
1516827
1485958
1520833
1453786
1458359
1507558
1531054
1534533
1538084
1448616
1480324
1548529
1541786
1486530
1466207
1484543
1453478
1555864
1496287
1557722
1439125
1465246
1532167
1472364
1424404
1463628
1501215
1494821
1437513
1553208
1545112
1547245
1549616
1507069
1422572
1556275
1551582
1449141
1501609
1473199
1531908
1430876
1432737
1475354
1444687
1458153
1423435
1557865
1537396
1534103
1549452
1528504
1531966
1536134
1479950
1506892
1562670
1551740
1564557
1494910
1481592
1526035
1506481
1517211
1519543
1536628
1553745
1540437
1561434
1445919
1549937
1536935
1455592
1463951
1443255
1510853
1541654
1514032
1537680
1534752
1546479
1512105
1522072
1483498
1512662
1547809
1467134
1562194
1543739
1457991
1427006
1500555
1540098
1447038
1473800
1539903
1471908
1435485
1433690
1460997
1475446
1482185
1457635
1455091
1552734
1504719
1532073
1477740
1546168
1470017
1485936
1507334
1470327
1497277
1463809
1438732
1446216
1462105
1465400
1491368
1426555
1468302
1498133
1520988
1526005
1480299
1500010
1515536
1428267
1457954
1528181
1519802
1554476
1521353
1567516
1426931
1545987
1437670
1436198
1522488
1464828
1471893
1445995
1422805
1439185
1472272
1517891
1428217
1470019
1540286
1524301
1558581
1544625
1483530
1555251
1475046
1515661
1503894
1551359
1486370
1465213
1502399
1522496
1553018
1471393
1565875
1516297
1469740
1555132
1487714
1529280
1511922
1536209
1565140
1518049
1534687
1471936
1466364
1491717
1457213
1438616
1478283
1501630
1497928
1426132
1562628
1530699
1506999
1421165
1459435
1537295
1440811
1453357
1496301
1458451
1431755
1461839
1470345
1560695
1456328
1464016
1526049
1544021
1529643
1529420
1498915
1527916
1534366
