uops_executed.thread
816691
795736
813511
822538
858556
843921
858973
849461
863391
859398
820317
858284
833713
857135
811924
840893
817731
825158
827287
805553
844991
817306
798048
826297
830170
833894
822382
835396
829685
821578
796949
804158
839199
834182
855749
823354
833992
830944
817697
799102
809451
801144
813314
854868
808831
869053
849326
817440
802975
832760
808894
796944
856973
854703
835887
813860
841024
848641
810472
809116
835639
840353
807900
806221
819657
799530
812541
850763
830723
807993
803576
831185
818969
822633
861563
810216
801618
811058
804008
837280
839037
830294
811429
817679
836158
817977
795230
837407
850969
815881
808533
842311
822238
828184
823986
837944
830346
804507
805550
874204
825367
808309
840139
828934
806938
808586
838018
842839
805862
825316
805924
842730
850141
843205
800431
816406
808848
833778
826492
836524
821293
847697
802386
801085
821491
836782
812653
822785
829058
816139
810482
866364
851017
806242
809733
821671
807689
833998
840166
819612
809694
853001
832139
815502
817702
824579
814178
815148
814214
802780
814274
846567
833270
808691
810189
841502
817026
802805
832416
840621
824895
802608
798256
801777
834474
793198
816685
835923
836047
794740
820042
871125
844970
829639
809268
817554
816290
825988
804630
821736
836860
856321
822639
821817
820992
809713
832463
851457
817796
796458
823596
812945
827448
827428
826518
844477
806063
793566
864534
812154
815702
830668
847631
802515
804136
862801
859443
836932
843053
814753
804666
830997
808993
834514
833288
858607
799322
806374
839886
867549
830087
821946
820352
806363
846829
815618
829395
816718
852150
806978
795389
819611
838365
819597
852973
819607
793821
825544
820311
844619
848478
834719
793943
826365
806834
820183
849939
823041
833902
844740
830345
808650
824881
845256
830983
803676
801075
831059
810634
866017
836160
866554
820370
802309
817753
804303
847657
840437
814873
834020
846200
802046
797883
845336
866470
830432
819742
816824
833228
806704
809067
867954
808122
814316
816629
822394
819720
830406
846598
804218
811790
821053
842710
857243
809664
815432
803178
814293
840497
836288
847846
806112
797232
859721
827567
832443
834936
796171
797854
843547
830854
817545
802870
825561
837085
856577
798743
830629
802651
795039
804078
867850
848604
806506
807682
823263
809134
844236
838805
798091
859268
842992
838668
849556
836463
818442
818965
837776
838227
811380
822895
813925
858526
823440
806442
821038
822102
814568
835580
843916
812145
820111
821067
849117
820141
851742
799863
801812
824391
830371
795210
829127
834227
802165
814310
844539
820673
836592
847517
851511
824164
820295
800723
822700
845251
865704
823695
815721
840769
796446
803732
836655
838828
832975
810491
796034
844086
855408
836401
849760
820150
796754
814996
836591
828493
843956
824450
800256
821851
830914
829954
825168
833961
827721
807190
796468
808517
846616
838588
801424
801354
846572
818042
830555
828094
815267
816224
870334
865453
823514
846311
830701
836318
803023
855757
845901
820592
802517
863753
808014
796872
816857
800378
824206
841967
850903
815960
851441
827010
807059
793142
842316
835249
827470
841169
814844
821341
802689
811923
854717
869427
812203
802469
842381
811124
792768
827469
870585
824609
801617
812829
844704
826531
864479
820254
825783
828217
801416
810856
855627
834983
799010
855179
841676
797431
815161
849437
853314
837298
803455
805245
835726
846989
834783
815705
846560
815781
805841
824971
872525
838230
830434
803090
798169
854939
824485
802684
837326
792975
797570
817756
849941
822887
817784
859832
825311
818221
799787
819527
852051
827933
805831
834026
838912
814195
819561
837558
827128
805722
805078
837194
822409
825666
832691
838630
812050
836537
857437
826480
834423
874420
813592
800017
809598
840488
838297
808181
802611
855072
837954
835463
812874
825084
800588
803691
823862
847534
845753
808945
813234
823606
832667
819469
833935
864974
804313
807542
806117
802996
827686
821394
842378
826085
811687
847609
815697
852368
826661
824415
820336
845304
820153
858017
832200
800689
847277
807827
839370
839752
801336
834035
816498
815803
804968
840453
832884
817871
807734
858111
794740
811215
829189
827904
793962
797487
823873
808634
857080
800957
832142
841648
826449
819454
856296
820344
821058
843087
811993
809241
812529
799145
815043
803181
806791
801567
849200
836341
855971
821669
843657
864545
822173
826548
823772
819045
805242
850293
875540
820234
804414
845681
822216
819505
866750
830831
834363
823595
820210
797288
830422
807873
840272
822804
832575
820610
811345
819450
799421
851327
817675
811959
850253
870843
807200
822196
856883
820599
830493
824201
841565
862809
820073
796843
798536
868759
834045
840405
829949
812358
869961
836079
820219
796500
803529
820379
833503
841334
820498
817999
827301
800863
810316
855417
824794
805898
827773
836659
804773
844118
822024
844577
804326
792825
795114
840249
830871
831876
839281
846294
800148
794044
834121
844060
862110
846406
837630
810657
802417
824479
807244
816973
852046
842628
793065
829878
860948
818630
798281
837020
862714
803323
796963
795870
795360
820973
830923
817860
810040
803867
824583
839814
828533
849705
824064
822475
818435
828820
843012
809021
800970
799165
845610
856714
808954
838206
798432
833922
813321
818393
830743
830885
803558
812983
834950
842994
832583
828116
819945
800604
810572
842155
831720
810685
803363
813823
798705
847527
853356
838725
831605
794898
861777
822887
800175
840560
793515
806114
814575
797531
796397
857083
840990
821310
812486
808374
796771
855533
856885
806488
832588
805955
796050
808088
827643
835754
794807
820482
839012
799707
805525
839452
837422
795360
793513
810335
822314
839032
811691
815119
830581
802674
834460
828771
871540
813960
806486
812886
818834
825548
811670
821677
799399
812181
823452
825517
828664
818127
818987
811961
799415
810862
860373
821671
796131
809456
824736
802128
807575
815653
826876
828654
798574
811423
809098
811083
814560
829717
820735
793084
826771
822765
828586
832522
808180
820910
809040
850961
794273
867992
817078
794452
795067
824867
833402
850116
813941
831130
798001
795042
829399
833651
834105
814869
811901
810158
798393
824191
836074
807517
798977
814519
831344
814838
838204
848161
793409
805637
813683
818939
821245
830699
796515
803285
805119
820352
847620
808698
827478
836853
826478
807868
804681
805757
807285
829302
813586
797890
805206
838228
825600
834621
831409
818339
826275
823494
795971
822209
810364
823607
823822
803872
816081
797620
806866
832315
828620
825002
793328
829469
803217
810449
848163
839690
797427
804115
820218
811624
865290
856635
817641
803961
844108
848838
817202
802035
821488
830076
835807
834870
836124
812648
805120
845475
846240
814387
871085
830721
813533
818696
845729
848968
851000
801341
811912
793268
847797
850286
858771
827179
816641
808272
807923
811853
867717
821918
803307
846578
852504
826121
803345
827361
805242
801149
814778
833678
819024
854701
808990
814256
806704
813752
833456
826927
832479
843815
847463
800169
838962
804177
815794
840381
867650
810894
843267
843963
816942
805727
814247
824253
826761
857546
867247
798076
818253
842761
857847
824396
855549
815352
806899
817237
797228
819288
822509
874528
833909
847488
802653
799179
837912
846883
834837
830678
812213
797607
803692
805336
801095
863720
844607
822794
827214
833127
834640
822476
794124
819618
809877
794765
813237
813170
804812
833961
807618
864732
849937
795627
794781
794151
845999
812248
794318
837032
806314
797631
810794
865627
806112
810090
830470
801806
803826
836857
829240
808753
811750
804653
832166
829094
815548
818236
825764
798277
796767
799962
828806
817160
874805
827326
827536
833248
799346
821769
827358
815879
799225
801999
823107
824142
804029
818472
800178
828944
855819
802570
806178
826757
813123
833606
854363
814293
821786
795801
812398
794659
818160
796847
822690
870121
803714
852988
798829
818782
830987
840966
802940
811437
800117
835764
821126
807194
810832
835099
806673
825784
831655
806614
800679
813062
799805
836622
821713
821660
867611
818908
851517
826814
794415
841199
797563
805988
800462
822854
819695
824180
807160
828131
818348
829817
850472
831222
811615
795879
813433
794837
807658
851745
875074
816799
796993
793188
840190
806402
815319
839559
794406
849297
809916
801139
837218
816301
808803
814888
807673
800951
807296
836001
814323
844872
840288
793930
812222
818162
813401
808117
834713
845199
813736
798867
792773
845507
836541
796528
804057
829360
807860
813636
821505
797395
809008
811362
830193
838242
812875
835651
794483
807800
837238
811224
804479
825615
806834
805396
804526
842834
834066
802423
816151
810905
816462
792973
821692
812650
795329
806211
819038
814230
815342
798570
815572
802640
835607
828878
859039
814865
796373
829828
813419
801965
829663
833618
836170
819557
852806
862880
850942
867962
852133
871622
873627
830281
867348
851122
868531
823044
834900
847563
855478
817123
851268
821980
801655
846401
849609
816042
827529
819687
814185
803466
839672
847146
801775
800403
817985
843082
832281
874242
810774
804032
799498
851989
850142
799720
837534
817270
803736
813828
875494
850819
810118
795598
833614
828030
794264
840281
842553
824565
802587
817679
823579
806822
818886
854328
828815
838150
845479
815806
799156
816732
847221
834255
854648
852064
822933
823182
796488
869172
809601
794377
810378
822641
825154
827374
822174
850095
827672
803935
811532
816750
815980
803173
871847
844133
857834
804745
814687
835934
824647
865966
858548
815415
802660
802501
839855
864162
838179
835151
795957
799719
835799
850852
796665
799104
801721
812696
811002
829294
839155
818539
808839
809941
801554
822602
821928
861572
823937
828752
798228
803957
862290
805021
806081
794007
837838
833617
793875
818784
849663
806837
800042
809734
837502
834480
816392
848595
793147
823825
800430
811211
830912
861999
815715
816407
835553
807446
825186
848018
796538
865358
809644
838175
844407
809716
806366
828555
805887
800489
850320
845708
836233
810350
826436
800536
804911
836980
815116
798699
810311
814713
810603
811556
827609
842254
825578
798600
831656
861967
817602
799706
842457
836264
839549
824642
855553
811943
811029
831523
808568
829199
867465
799022
801138
807183
803279
833572
827106
812608
837034
833499
805343
808373
840338
822321
802975
825881
826851
804517
858312
839482
843146
819074
793738
808408
825564
834307
858854
810388
808275
804478
833585
809370
840676
819655
826150
814532
805303
802139
796631
807535
846735
822674
796830
830979
810614
805030
800432
819117
836668
800161
808706
824336
827944
795539
851339
796950
846157
820456
818048
828712
829826
793084
795129
813103
858314
811997
805244
793225
815117
800896
854636
833240
793115
804563
794688
834729
815746
824095
809391
795136
793985
799274
811763
869981
834861
827679
828712
833279
799563
819245
865787
803822
795246
826523
840345
796740
814096
816869
824967
811390
833793
868019
826054
796005
814385
848539
799947
827227
841787
796254
795248
799570
822925
823408
829234
834904
814957
793092
814210
843822
833216
817591
829248
851688
801482
850049
811478
799265
863139
825455
834447
814150
813575
838837
