uops_retired.stall_cycles
695296
712916
715068
683497
689625
700281
682877
723390
729776
674997
668440
674185
694389
706036
681937
720100
684463
707640
698701
729881
672245
687673
713728
677794
675542
702145
693417
672527
664436
694106
665574
668544
683604
702221
673148
690961
673927
690738
728377
713727
686925
717139
693470
723904
683256
695860
683787
719448
708209
675726
672026
702450
674182
695867
679500
689041
681013
674018
680858
703853
676606
699566
726244
689789
670184
715562
672153
701531
681821
698249
717428
676833
670223
713304
717037
663360
688171
670958
715888
720520
671143
709527
700033
681023
678013
684885
696561
664336
670281
680566
682939
675598
728343
690275
670266
728200
672577
669081
684489
722951
662414
711092
716998
684831
713768
688848
680311
722536
666633
664632
698365
675425
698833
680926
683369
664797
684759
662918
661864
695198
695213
670748
678462
693919
691796
686610
710213
693549
699120
695440
678004
706906
668943
710292
682415
703877
696784
677871
678370
663195
726678
707448
678642
684195
710073
681575
663000
694381
671949
705811
690985
674038
662171
680425
688018
709010
684465
716374
706096
707554
677575
668369
665374
701778
710468
705736
725375
694146
661071
681002
681835
687996
665453
675999
665943
678176
672958
670553
719947
695649
707475
690769
661471
674393
702713
713403
697440
717616
679789
689877
677565
673624
702423
711779
730325
675605
691394
688905
670792
703831
681358
660969
722808
663192
699149
670005
686172
680647
691318
730306
706820
683075
690516
718709
672379
692284
672480
722874
709341
681707
693442
682590
669040
664558
690143
710225
709354
685545
709009
665235
674408
672239
666745
707273
699224
694514
678740
677818
662597
690329
701624
701179
664587
681108
680112
684006
724392
680610
674530
667474
668350
686131
690570
713821
679261
676193
682109
681604
697502
686897
683786
678095
689665
714775
690439
686791
675407
730158
683546
696086
688993
661275
715785
702600
685155
673860
675941
665971
691847
699241
682796
701402
713608
678130
678826
700402
689267
668889
728603
672035
683860
670695
685507
698244
675376
664563
685346
700257
685159
699046
680215
691782
701954
698999
674828
695937
718564
720151
673440
707353
687701
715265
716590
693521
698103
712412
695416
678996
698045
718422
674837
665202
693155
700082
677301
714735
695661
701596
714335
690759
688314
679875
729360
679666
678061
665844
680148
669808
661912
682449
703827
699935
661714
681683
729166
672865
664156
704726
709348
687349
700222
687101
705839
677132
694144
682009
664562
701713
665158
661969
693814
682070
706030
685424
693918
680602
676942
689133
720244
661206
704428
692622
664902
684559
676854
672898
723399
724078
697021
672713
696870
694576
722965
726094
666771
672875
691171
683294
683648
671864
689189
691147
671547
669911
728820
700063
676089
666136
690053
688686
716750
678677
695785
710609
723006
712449
690980
701030
676242
662863
683596
678665
669125
720494
686515
661233
716800
706180
677927
704889
688468
679959
676840
680205
695739
717256
665779
707681
710575
683559
676477
663840
662776
722310
703711
665665
