uops_executed.core_cycles_ge_4
67743
63459
67070
63677
63627
65287
66181
67603
65778
64601
64392
66819
65947
63822
68953
65264
63872
64098
67206
67723
63942
65287
63278
65008
64152
66260
65295
64166
67473
68443
68698
63768
63789
66664
65993
64145
67922
67741
65141
65802
67421
63612
64983
66997
65157
65683
65269
67604
66548
68271
65923
63703
66496
63638
64740
65103
66927
68693
64158
68114
64705
66405
66426
66018
66160
65989
67231
67431
63961
64638
64930
64309
66230
67102
66621
64691
63402
64818
66451
64843
64324
66090
64035
65350
65929
69120
66580
64229
63458
63282
63805
65407
65166
64403
64728
64237
66121
66819
64533
65979
65007
63433
68424
67992
65182
64078
67592
64193
65131
66909
64650
64768
66575
65429
68450
68200
65792
64912
65258
63693
65583
64270
66346
69215
64821
63969
65847
69422
67336
66032
63936
65170
65861
67591
66105
66825
65751
66046
65434
67462
66254
67057
65397
65084
64934
64220
66691
68644
65864
67446
66057
64897
64768
69015
69091
65258
66069
65790
67591
67874
68212
65720
64471
65765
67236
67021
66885
66045
63740
65414
66350
66267
64733
66085
64496
67359
67703
64923
64106
64260
65646
66953
66862
63623
64900
65689
65307
64128
67909
65829
65928
65749
67352
63177
67586
68304
69193
65308
64813
66778
67381
64538
65483
69078
68734
64603
65031
65519
66026
66437
67316
64681
68629
63842
68547
67259
64115
65580
65797
65817
64803
67456
67288
65485
66368
64256
65051
65925
68336
66564
66290
65175
66071
64212
66226
67716
64985
64541
66984
66515
64570
64067
67006
67765
65043
64934
66371
67669
63460
68394
66587
64742
64289
63815
65377
66320
67372
66463
66130
67897
68722
67466
65839
68453
66103
65543
67082
65143
65422
65138
68339
67756
64815
64293
65224
66673
64228
67817
66941
66450
63770
65992
65414
65814
64533
64374
65274
67667
64233
64067
66927
64923
64304
64660
64310
66118
65423
67949
68707
63721
65875
65108
64931
64889
65268
65369
66650
63207
63349
65498
67440
63785
63527
66056
63868
63784
66605
66567
65860
67223
65869
65937
66146
68481
67223
64774
65395
65339
63946
64461
67709
67935
68495
64057
65756
66180
65433
66920
65311
67379
66310
65740
64901
66357
65910
66568
66929
68151
65799
66251
67773
68942
68406
67790
65043
67509
67284
66067
67126
66844
64315
64405
66646
68219
68099
66476
66857
65317
64855
65723
68185
67032
64465
64595
67581
65970
63928
66827
67760
63514
64661
65884
64996
66191
68728
64905
64170
65162
65180
65636
66294
66408
67162
63436
64570
64957
68233
65126
65038
64757
63290
63921
63563
66351
65077
64827
63392
67350
65273
68737
65873
64599
66672
63298
64763
64541
66754
66427
65381
68983
67143
66580
66007
65461
66461
68735
65963
65999
67145
65424
63754
64520
67348
64254
64400
67875
65372
64826
66736
65184
64957
65057
67047
66674
66392
64302
64480
65925
65804
65233
67456
66834
64600
66868
66571
68685
65228
63827
65993
67676
66538
67083
65189
64156
65317
67102
66372
67421
65894
63765
67920
64641
63992
64172
66124
67565
65501
64507
64645
66105
65369
64495
63570
64567
65561
67777
65174
65291
65962
64625
63766
63179
67778
67409
63808
63830
66317
64277
66106
65044
65910
65122
67649
64024
65580
66489
65954
67373
66371
63193
65362
65963
66673
63336
63492
64521
65568
67891
66553
65756
64418
65100
63586
65289
67888
66753
66806
66858
63361
63917
63792
64112
66693
65958
63381
66298
67934
65093
63987
67923
64430
63412
63188
63307
67462
66723
63653
64198
65322
68140
66706
63406
65014
65103
64394
66537
65195
66454
64772
67599
67081
68855
66767
66477
64605
67201
67752
68416
68009
67573
67868
68745
69128
66992
69401
67427
66197
66228
65136
64745
68234
66046
64753
65779
64811
64668
66031
68487
63475
66110
66637
63856
67244
68472
67444
63626
66241
68197
64378
65901
68029
67177
64810
64032
65252
66324
69031
66653
69021
68682
67960
69041
67190
66959
66506
68590
68787
68753
65314
66219
67261
64071
67172
67242
64193
65591
63983
63458
67552
65269
64622
65888
64938
66142
64506
66405
63930
69492
67763
63524
66961
65726
63774
63245
66839
65551
67401
64673
67905
65520
65361
66251
67490
66547
67746
65099
66019
64670
65806
67861
63196
69310
68045
65981
66162
64726
65164
65423
64677
64277
66263
68248
63995
63282
65275
66361
65128
66204
66975
66136
65126
68570
65920
67847
65923
66168
67052
69006
66977
68740
68502
67857
69737
68256
64522
65720
63919
68884
64888
69095
67029
63962
64717
67247
66477
68539
69072
64744
67761
64277
65748
69600
65843
64622
64972
64862
67610
66940
65438
67392
65527
66228
66339
63602
66506
65095
65775
64340
63735
68280
67814
66540
66507
65718
64023
65276
68602
68502
64714
65808
63490
63978
63733
66247
64670
64655
65895
66104
63628
69266
65795
66379
64084
65210
66559
64176
69614
65816
66288
64979
63218
63294
64780
65208
65724
63803
63815
63565
63791
66441
65336
64551
64280
65894
63366
65810
63717
63767
64094
66338
65981
68744
65547
63301
63873
66114
63691
65032
67397
66077
67167
65580
63374
68988
67912
63784
64551
64458
65069
65574
65199
64475
66158
63875
65171
66878
63656
64596
64487
63967
67943
66448
64500
64533
65251
66340
66542
64153
64851
63564
64261
65671
66708
65478
64798
66234
64856
65479
65751
67344
67986
64784
63758
67044
64499
63553
63601
65140
66748
67984
69378
67574
65242
65781
64619
69518
69202
65553
68310
69036
66057
65949
69173
67956
63534
65622
66217
64957
65423
65682
64770
64470
67145
66712
64706
64692
64173
69276
66050
64221
66188
65545
63941
63600
66564
65924
63513
66054
63203
64623
67274
66247
64881
65406
67768
64301
64768
65663
68976
66663
64844
67375
66027
65591
66279
68677
68924
64250
65836
66230
66950
65898
67041
64286
64206
64950
65947
68018
64442
66683
65260
64992
69202
66619
65424
65665
67552
67411
65706
66535
68632
67088
65082
65214
66401
64604
68920
67559
64886
68073
65268
65125
65482
65451
67397
69189
65296
64582
67047
68907
64687
66191
66612
64097
65049
66756
66939
64156
65473
66125
65930
64239
64839
67385
66894
68979
68353
67556
66026
69447
66091
66660
67580
68432
69408
69747
66944
68797
65856
67715
66298
69518
65524
66167
67978
66065
65195
68097
69214
65521
67020
66923
65219
64483
63686
69136
66796
66531
66966
65561
63193
63489
64866
69017
67542
64539
65391
65335
64924
64851
67951
69097
64503
65130
66605
68032
67095
67903
66208
68502
66425
63397
66344
68407
67475
63339
65696
68193
65861
65875
68628
67142
67131
63530
69101
66641
66892
67137
65838
65011
64582
67220
64584
65279
65604
67272
67249
63548
64974
63700
63874
66621
64043
64289
66710
63989
67419
64954
65142
65791
63879
66435
65853
66071
65318
66669
63730
64376
68385
67104
65151
64310
67005
69247
65040
64427
66755
64124
67894
65910
66727
65301
63345
64431
67014
67518
64972
64748
67535
64024
63460
65441
66553
63865
67303
65779
65698
65032
65712
67616
64305
64693
69382
65856
66680
65843
66555
69342
66198
