cpu_clk_unhalted.c01,cpu_clk_unhalted.c02,cpu_clk_unhalted.c0_wait,cpu_clk_unhalted.distributed,cpu_clk_unhalted.one_thread_active,cpu_clk_unhalted.pause,cpu_clk_unhalted.pause_inst,cpu_clk_unhalted.ref_distributed,cpu_clk_unhalted.ref_tsc,cpu_clk_unhalted.thread,cpu_clk_unhalted.thread_p,cycle_activity.cycles_l1d_miss,cycle_activity.cycles_l2_miss,cycle_activity.cycles_mem_any,cycle_activity.stalls_l1d_miss,cycle_activity.stalls_l2_miss,cycle_activity.stalls_total,exe_activity.1_ports_util,exe_activity.2_ports_util,exe_activity.3_ports_util,exe_activity.4_ports_util,exe_activity.bound_on_loads,exe_activity.bound_on_stores,exe_activity.exe_bound_0_ports,inst_decoded.decoders,inst_retired.any,inst_retired.any_p,inst_retired.macro_fused,inst_retired.nop,inst_retired.prec_dist,inst_retired.rep_iteration,int_misc.clear_resteer_cycles,int_misc.mba_stalls,int_misc.recovery_cycles,int_misc.unknown_branch_cycles,int_misc.uop_dropping,int_vec_retired.128bit,int_vec_retired.256bit,int_vec_retired.add_128,int_vec_retired.add_256,int_vec_retired.mul_256,int_vec_retired.shuffles,int_vec_retired.vnni_128,int_vec_retired.vnni_256,ld_blocks.address_alias,ld_blocks.no_sr,ld_blocks.store_forward,load_hit_prefetch.swpf,lsd.cycles_active,lsd.cycles_ok,lsd.uops,machine_clears.count,machine_clears.smc,misc2_retired.lfence,misc_retired.lbr_inserts,resource_stalls.sb,resource_stalls.scoreboard,topdown.backend_bound_slots,topdown.bad_spec_slots,topdown.br_mispredict_slots,topdown.memory_bound_slots,topdown.slots,topdown.slots_p,uops_decoded.dec0_uops,uops_dispatched.port_0,uops_dispatched.port_1,uops_dispatched.port_2_3_10,uops_dispatched.port_4_9,uops_dispatched.port_5_11,uops_dispatched.port_6,uops_dispatched.port_7_8,uops_executed.core,uops_executed.core_cycles_ge_1,uops_executed.core_cycles_ge_2,uops_executed.core_cycles_ge_3,uops_executed.core_cycles_ge_4,uops_executed.cycles_ge_1,uops_executed.cycles_ge_2,uops_executed.cycles_ge_3,uops_executed.cycles_ge_4,uops_executed.stall_cycles,uops_executed.stalls,uops_executed.thread,uops_executed.x87,uops_issued.any,uops_retired.cycles,uops_retired.heavy,uops_retired.ms,uops_retired.slots,uops_retired.stall_cycles,uops_retired.stalls
0,0,0,32399043,279439,0,0,279395,23018325,33181082,33318271,1585480,191396,18273223,341599,32006,20870465,3021151,2689968,2173773,1767950,7441007,2084057,1224038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959,0,244,0,6802654,12292464,122277028,2394409,2030574,47344667,192851232,195885607,4038827,3579036,3515777,8018131,5195698,5945039,6780380,4979109,35011386,12668485,9565565,6702601,4314330,12689384,9551599,6697167,4304586,20822597,20789090,34618027,0,35453192,8050281,8027559,5965141,34874668,24392828,24382867
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20377373,2800091,2639672,2164290,1733167,7493480,2041884,1131922,5643845,28979152,29051530,2769871,863131,0,193823,307417,0,191939,328838,32989,0,0,0,0,0,0,0,0,19558,0,45113,0,0,0,0,968,0,240,0,6545931,12102557,120425288,2335729,2054248,48757995,195823804,196976034,4039290,3812942,3706486,8784856,5539096,6277766,7267469,5387331,35094387,11897942,8948643,6223979,4030185,11882673,8941535,6207393,4014410,20754133,20827578,35253417,0,0,0,0,0,0,0,0
0,0,0,33769726,291134,0,0,289004,23033188,33294109,32421688,1523703,177037,17497976,320456,31037,20803680,2860609,2689731,2206937,1773637,7397895,2006258,1134520,5684178,29162191,29107233,3020249,999548,0,192712,336358,0,202821,359931,33646,0,0,0,0,0,0,0,0,20346,0,42973,0,0,0,0,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11968739,8954366,6204007,3996565,20906549,20839567,34788914,0,35733792,8067299,8033042,5925509,34766462,24561893,24697297
0,0,0,32399743,280662,0,0,280468,22469329,32484581,32563409,1590316,200454,17465902,366844,38578,20950847,2880020,2737920,2244892,1810738,7636150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39441,0,0,0,0,1076,0,240,0,6437771,12372938,123496956,2499233,2344736,47517826,195385333,194376167,4050736,3536173,3501250,7942827,5183937,5968691,6753304,5046269,35243969,11929752,8971861,6269636,4025596,11891319,8994851,6258749,4038881,20840793,20981637,37766407,0,38982801,8817700,8601638,6230337,37894405,24931712,24599876
0,0,0,0,0,0,0,0,0,0,0,0,0,0,670088,186729,21117831,3266810,2971664,2421099,1920298,7752476,2076807,1135412,5622440,31399499,28853818,2720010,852683,0,190845,303569,0,207302,330539,34388,0,0,0,0,0,0,0,0,16806,0,47091,0,0,0,0,1020,0,240,0,6617340,12178378,120488215,2376521,2100433,48599305,195392782,195022387,4059587,3542335,3487246,7921481,5159603,5918711,6705381,4964328,34929001,12708034,9637241,6804937,4474879,13313818,10353123,7563275,5318531,20564103,19664232,0,0,0,0,0,0,0,0,0
0,0,0,32625415,280868,0,0,278996,22338282,33320000,33191120,1527781,182017,18169875,351436,35474,20896448,3012538,2705249,2214838,1783961,7496846,2076646,1166206,5712005,29245806,29203082,2763122,865181,0,193856,311595,0,205113,324061,33570,0,0,0,0,0,0,0,0,20360,0,44178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6165597,3994062,12038647,9010486,6226683,4000635,21018439,21044790,35033956,0,35786648,8108965,8074706,5983156,34764583,24823866,24794017
0,0,0,33454478,288935,0,0,289452,23054076,33199107,32317891,1609152,207050,17365044,332833,10358,20798559,2807256,2684358,2225470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20720,0,43592,0,0,0,0,938,0,240,0,6590726,12419937,121807437,2392883,2189577,49427153,196450242,196164626,4061580,3834575,3731767,8866416,5587969,6328777,7309928,5433965,38062115,11949293,9020165,6272885,4047243,11944607,9008115,6262198,4069611,20726362,20770703,35237852,0,36029271,8123497,8140996,6017567,35224074,24575618,24496704
0,0,0,0,0,0,0,0,0,0,0,0,554542,17935257,577370,161627,20832898,2861857,2708085,2222377,1781320,7573382,2043646,1137668,5728537,29442114,29473412,2778877,1008859,0,194910,343185,0,206489,364483,34640,0,0,0,0,0,0,0,0,43564,0,43820,0,0,0,0,976,0,239,0,6436526,12668870,124161821,2492561,2023258,47869563,193886332,193969705,4004838,3524227,3494873,7977552,5160058,5919190,6729472,5004708,35135634,11830560,8909252,6191118,3997538,11836315,8934190,6290424,3913602,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32767752,282929,0,0,279637,22354460,32338560,32362546,1483864,120757,17141303,354031,66037,20568132,2810973,2714456,2368305,1890723,7746283,2017715,1145401,5710368,31909153,31768836,3020120,872841,0,194793,307133,0,204048,331193,33934,0,0,0,0,0,0,0,0,19488,0,45780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14155910,9101393,6262787,4021591,11969637,9014097,6282393,4046653,20915900,20913351,35194518,0,39087607,8822925,8644600,6276884,38244385,25080230,25094656
0,0,0,32482620,280703,0,0,276517,22184145,33061857,33211174,1531073,158552,18651460,257121,0,21305695,3544102,2908488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19522,0,46976,0,0,0,0,877,0,240,0,6565008,12442072,121444086,2415723,1992694,46413039,191809315,192001403,4026808,3533626,3493491,7915105,5137719,5917629,6725610,4983341,34876131,11789855,9562896,6698488,4337096,12737674,9611941,6745376,4357253,21067415,20745302,34942206,0,35902005,8099627,8090797,6015445,35278302,24560879,24589010
