cpu_clk_unhalted.c01,cpu_clk_unhalted.c02,cpu_clk_unhalted.c0_wait,cpu_clk_unhalted.distributed,cpu_clk_unhalted.one_thread_active,cpu_clk_unhalted.pause,cpu_clk_unhalted.pause_inst,cpu_clk_unhalted.ref_distributed,cpu_clk_unhalted.ref_tsc,cpu_clk_unhalted.thread,cpu_clk_unhalted.thread_p,cycle_activity.cycles_l1d_miss,cycle_activity.cycles_l2_miss,cycle_activity.cycles_mem_any,cycle_activity.stalls_l1d_miss,cycle_activity.stalls_l2_miss,cycle_activity.stalls_total,exe_activity.1_ports_util,exe_activity.2_ports_util,exe_activity.3_ports_util,exe_activity.4_ports_util,exe_activity.bound_on_loads,exe_activity.bound_on_stores,exe_activity.exe_bound_0_ports,inst_decoded.decoders,inst_retired.any,inst_retired.any_p,inst_retired.macro_fused,inst_retired.nop,inst_retired.prec_dist,inst_retired.rep_iteration,int_misc.clear_resteer_cycles,int_misc.mba_stalls,int_misc.recovery_cycles,int_misc.unknown_branch_cycles,int_misc.uop_dropping,int_vec_retired.128bit,int_vec_retired.256bit,int_vec_retired.add_128,int_vec_retired.add_256,int_vec_retired.mul_256,int_vec_retired.shuffles,int_vec_retired.vnni_128,int_vec_retired.vnni_256,ld_blocks.address_alias,ld_blocks.no_sr,ld_blocks.store_forward,load_hit_prefetch.swpf,lsd.cycles_active,lsd.cycles_ok,lsd.uops,machine_clears.count,machine_clears.smc,misc2_retired.lfence,misc_retired.lbr_inserts,resource_stalls.sb,resource_stalls.scoreboard,topdown.backend_bound_slots,topdown.bad_spec_slots,topdown.br_mispredict_slots,topdown.memory_bound_slots,topdown.slots,topdown.slots_p,uops_decoded.dec0_uops,uops_dispatched.port_0,uops_dispatched.port_1,uops_dispatched.port_2_3_10,uops_dispatched.port_4_9,uops_dispatched.port_5_11,uops_dispatched.port_6,uops_dispatched.port_7_8,uops_executed.core,uops_executed.core_cycles_ge_1,uops_executed.core_cycles_ge_2,uops_executed.core_cycles_ge_3,uops_executed.core_cycles_ge_4,uops_executed.cycles_ge_1,uops_executed.cycles_ge_2,uops_executed.cycles_ge_3,uops_executed.cycles_ge_4,uops_executed.stall_cycles,uops_executed.stalls,uops_executed.thread,uops_executed.x87,uops_issued.any,uops_retired.cycles,uops_retired.heavy,uops_retired.ms,uops_retired.slots,uops_retired.stall_cycles,uops_retired.stalls
0,0,0,32770764,283008,0,0,281348,22465929,32495350,32472710,1594762,272711,17305291,385163,74886,21238474,3001960,3061361,2524731,2010922,8260244,2034981,1182766,5652414,31515993,31466903,2737782,863208,0,194151,395164,0,241257,341381,33655,0,0,0,0,0,0,0,0,24693,0,46949,0,0,0,0,977,0,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8942126,6147477,3926653,21596781,21992308,38194233,0,38562890,8747539,8533492,6201739,37646310,24907399,24913163
0,0,0,33036761,285439,0,0,283892,22671874,33702218,33699574,1663625,307597,18424031,438161,70833,21065275,3053393,2734914,2197139,1782695,7889738,2266650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47514,0,0,0,0,793,0,247,0,6816879,12363195,123411651,2532169,2352000,48510608,199356099,199187228,4036946,3506551,3472149,7995441,5182384,5917632,6717140,4985060,34844474,11855054,9592092,6636108,4309166,12716248,9589746,6661125,4297279,21988739,21613534,34723178,0,35423895,8049536,8009868,5938089,34656544,24963641,24951475
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369390,22185254,2893565,2746274,2189434,1761994,7713385,2095167,1163515,5647084,29067074,29007726,2736744,861437,0,194018,385655,0,222405,344517,32891,0,0,0,0,0,0,0,0,22687,0,43484,0,0,0,0,856,0,240,0,6509595,12549523,121945798,2505345,2202425,46937446,194895275,197636922,3991261,3759104,3650630,8736310,5494659,6215271,7213934,5349652,37481219,11776012,8842420,6113761,3934484,11743959,8835537,6115622,3947047,21657869,21918942,34637321,0,0,0,0,0,0,0,0
0,0,0,34461780,297282,0,0,296583,23569095,33957078,33100146,1483593,154748,17502322,373230,61560,21224380,2855838,2750627,2207972,1784974,7601276,2085756,1139621,5624959,28950791,29030113,2763902,995800,0,191059,418863,0,251514,357478,34626,0,0,0,0,0,0,0,0,18664,0,42825,0,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4036970,11909440,8842381,6092589,3964672,21342910,21315150,34701843,0,35557542,8080253,8076624,5976975,35063773,25012102,25023198
0,0,0,33001377,284721,0,0,281297,22499789,32629028,32604490,1445740,134560,17398644,317136,26624,20910507,2835015,2746449,2174487,1759269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153103,0,44708,0,0,0,0,720,0,240,0,6479873,12477048,125031544,2677294,2221045,47821961,195823554,196244936,4022465,3501459,3474914,7922440,5170897,5921951,6709522,4987876,35105529,11922389,8957615,6192340,3974826,11889933,8966858,6232107,3996429,21763206,21730156,34947825,0,38884873,8796496,8536868,6217216,37943513,25364020,25483669
0,0,0,0,0,0,0,0,0,0,0,0,0,18104158,591790,187759,21256370,2865251,2961546,2398082,1893108,7874206,2143365,1172633,5704303,31901455,31830545,2774315,866357,0,193425,393773,0,231136,347852,33245,0,0,0,0,0,0,0,0,23351,0,46708,0,0,0,0,758,0,270,0,6371363,12185401,120693477,2582359,2270929,46804780,196234122,196332866,4003900,3471670,3453045,7879061,5137534,5908344,6716971,4980104,34769524,11758193,8833200,6116961,3958367,11691569,8778296,6009544,3867924,21278770,0,0,0,0,0,0,0,0,0,0
0,0,0,32691312,282911,0,0,280050,22487760,32537652,33464260,1537499,196265,18219090,352838,43629,20975753,2976876,2868423,2217994,1784116,7577442,2048043,1153132,5620219,28966627,29018856,2740856,859596,0,192851,388045,0,240589,339778,33058,0,0,0,0,0,0,0,0,24800,0,44401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17702789,8740325,5032024,13782639,10193933,6966232,4446058,21694666,21314155,34988504,0,35963434,8087091,8070310,5974853,34978450,24510075,24511246
0,0,0,33967881,292539,0,0,292229,23287207,33625129,33559473,1687920,305893,17615383,342732,0,20904489,2889896,2739181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30103,0,43044,0,0,0,0,794,0,240,0,6421316,12680044,123223973,2514300,2184756,48226280,196064067,196833079,4004171,3519215,3679124,8768618,5558669,6281983,7262001,5413659,37892924,12730472,9002686,6270188,4043115,11898918,8975478,6243838,4049198,21296592,21253686,34852459,0,35653685,8063402,8055307,5961958,34986644,24672323,24652152
0,0,0,0,0,0,0,0,0,0,0,1853065,419163,17677986,599755,158136,21069017,2848045,2733226,2213504,1777772,7591437,2035931,1162718,5699319,29224903,29185257,2767843,956108,0,193181,403844,0,245641,367086,34524,0,0,0,0,0,0,0,0,23079,0,43008,0,0,0,0,796,0,240,0,6568412,12702443,125680564,2561640,2314442,48396547,199126249,199420211,4055753,3546626,3501132,7975609,5171093,5946045,6755842,4994730,35028610,11842633,8922648,6218254,4043527,11902783,8914021,6241863,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32970310,285341,0,0,285260,22764342,32800350,32720095,1507692,174202,17352690,325123,31289,20625547,2805125,2703937,2356416,1922558,7824499,2407879,1170911,5626622,31874800,31885941,3035853,865461,0,192239,358560,0,216065,336865,33348,0,0,0,0,0,0,0,0,26879,0,41854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35002566,11985037,8859770,6121584,3974181,11834117,8911981,6193823,4008610,21007231,21068096,37709070,0,38711785,8764051,8557512,6217278,37908929,24965975,24485539
