cpu_clk_unhalted.c01,cpu_clk_unhalted.c02,cpu_clk_unhalted.c0_wait,cpu_clk_unhalted.distributed,cpu_clk_unhalted.one_thread_active,cpu_clk_unhalted.pause,cpu_clk_unhalted.pause_inst,cpu_clk_unhalted.ref_distributed,cpu_clk_unhalted.ref_tsc,cpu_clk_unhalted.thread,cpu_clk_unhalted.thread_p,cycle_activity.cycles_l1d_miss,cycle_activity.cycles_l2_miss,cycle_activity.cycles_mem_any,cycle_activity.stalls_l1d_miss,cycle_activity.stalls_l2_miss,cycle_activity.stalls_total,exe_activity.1_ports_util,exe_activity.2_ports_util,exe_activity.3_ports_util,exe_activity.4_ports_util,exe_activity.bound_on_loads,exe_activity.bound_on_stores,exe_activity.exe_bound_0_ports,inst_decoded.decoders,inst_retired.any,inst_retired.any_p,inst_retired.macro_fused,inst_retired.nop,inst_retired.prec_dist,inst_retired.rep_iteration,int_misc.clear_resteer_cycles,int_misc.mba_stalls,int_misc.recovery_cycles,int_misc.unknown_branch_cycles,int_misc.uop_dropping,int_vec_retired.128bit,int_vec_retired.256bit,int_vec_retired.add_128,int_vec_retired.add_256,int_vec_retired.mul_256,int_vec_retired.shuffles,int_vec_retired.vnni_128,int_vec_retired.vnni_256,ld_blocks.address_alias,ld_blocks.no_sr,ld_blocks.store_forward,load_hit_prefetch.swpf,lsd.cycles_active,lsd.cycles_ok,lsd.uops,machine_clears.count,machine_clears.smc,misc2_retired.lfence,misc_retired.lbr_inserts,resource_stalls.sb,resource_stalls.scoreboard,topdown.backend_bound_slots,topdown.bad_spec_slots,topdown.br_mispredict_slots,topdown.memory_bound_slots,topdown.slots,topdown.slots_p,uops_decoded.dec0_uops,uops_dispatched.port_0,uops_dispatched.port_1,uops_dispatched.port_2_3_10,uops_dispatched.port_4_9,uops_dispatched.port_5_11,uops_dispatched.port_6,uops_dispatched.port_7_8,uops_executed.core,uops_executed.core_cycles_ge_1,uops_executed.core_cycles_ge_2,uops_executed.core_cycles_ge_3,uops_executed.core_cycles_ge_4,uops_executed.cycles_ge_1,uops_executed.cycles_ge_2,uops_executed.cycles_ge_3,uops_executed.cycles_ge_4,uops_executed.stall_cycles,uops_executed.stalls,uops_executed.thread,uops_executed.x87,uops_issued.any,uops_retired.cycles,uops_retired.heavy,uops_retired.ms,uops_retired.slots,uops_retired.stall_cycles,uops_retired.stalls
0,0,0,32685432,282118,0,0,279818,22367999,32411362,32446157,1558561,288020,17383234,366182,39317,21058236,3156222,2976631,2525760,2017922,8075724,2033700,1172911,5658469,31723407,29191191,2765900,866593,0,194482,377928,0,224574,317287,33358,0,0,0,0,0,0,0,0,22694,0,45744,0,0,0,0,936,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11079135,6201201,4074422,21918275,21710131,39524350,0,39406282,8823021,8574237,6208614,34530382,24437385,24531215
0,0,0,32384864,278490,0,0,279485,23027536,33207120,33281742,1530256,227299,18320842,339440,37495,21058307,3036642,2718742,2201385,1784722,7491040,2069241,1183592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,0,237,0,6878522,12190584,120039889,2506285,2017095,47195188,194167641,196128175,4036462,3573587,3506379,8035582,5220772,5985527,6824289,5067783,35158079,12811496,9628466,6742048,4354253,12824984,9656208,6742053,4345356,20896372,20932580,34893528,0,35575387,8057256,8047941,5968848,34909304,24538746,24536393
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21682252,2885648,2700453,2190523,1757484,7652994,2137199,1140850,5699467,29250331,29206565,2760853,865084,0,195137,375654,0,212298,319080,34256,0,0,0,0,0,0,0,0,20839,0,42711,0,0,0,0,915,0,240,0,6521166,12326558,121717619,2577544,1990246,47497158,192411103,193512075,4014488,3802645,3671397,8746624,5519320,6217252,7203538,5356257,34900436,11846594,8904263,6210376,3997957,11888770,8931836,6210196,4000738,21127197,21150577,34742588,0,0,0,0,0,0,0,0
0,0,0,33877142,292054,0,0,279630,22386082,32373178,32360270,1526935,246360,17340559,345127,52600,20733211,2826817,2697172,2210500,1756435,7494468,2068794,1146654,5694142,29239815,29222125,3030609,1002082,0,192863,401814,0,214264,355408,34020,0,0,0,0,0,0,0,0,21736,0,42923,0,0,0,0,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11198192,8662059,6070730,3933603,20885610,20989682,34867765,0,35890675,8158476,8117577,6007790,35202696,24496511,24974820
0,0,0,32381071,279549,0,0,278579,22231846,32182479,32275538,1438414,167570,17247724,340185,41721,20801250,2827012,2678614,2209109,1775827,7519696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47132,0,0,0,0,1057,0,240,0,6452722,12303717,124421918,2642477,2046102,48350369,196974904,197176717,4023339,3541301,3479912,7948228,5194164,6003329,6801452,5021070,35135081,11924545,8966002,6252835,4026638,11905729,8978930,6276496,4047308,21338875,21388026,38002557,0,39051216,8840679,8605961,6247820,37993217,25003808,24514215
0,0,0,0,0,0,0,0,0,0,0,0,0,0,727785,287064,21050286,3282391,2998734,2461038,1907274,8024341,2071683,1173739,5724251,31871882,29265285,2771163,867276,0,194628,396394,0,242155,337101,35562,0,0,0,0,0,0,0,0,19271,0,45781,0,0,0,0,969,0,240,0,6492622,12566903,122384505,2563451,2293598,48054601,195380623,194334135,4009655,3516717,3475902,7925180,5168078,5913505,6753572,4963394,34835380,12691397,9571110,6758079,4435322,13259513,10263615,7504501,5263932,21588066,21343110,0,0,0,0,0,0,0,0,0
0,0,0,32397682,279866,0,0,279093,22309125,33242953,33368675,1505876,217516,18411371,394105,57099,21151585,3001349,2701141,2222350,1778087,7598597,2107991,1154826,5701293,29232975,29188232,2756058,864436,0,194054,372774,0,240178,326175,34251,0,0,0,0,0,0,0,0,25515,0,43264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6171585,3922854,11744183,8827819,6155603,3981459,20784734,20781066,34751948,0,35723945,8137501,8083704,5977461,34931903,24566774,24460912
0,0,0,33959646,293417,0,0,293188,23371573,33747796,32756891,1544663,230589,17528904,343274,21116,20983669,2840952,2677766,2260306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16487,0,41893,0,0,0,0,953,0,240,0,6512613,12308109,121855930,2574396,2240305,48418647,196464866,197020169,4017007,3806245,3682142,8803862,5547984,6278030,7273182,5391650,38057992,11943070,9003850,6257334,4020973,11864500,8918317,6235734,4001931,20723318,20837336,34946431,0,35810900,8139617,8080525,5982370,34925857,24759535,24773430
0,0,0,0,0,0,0,0,0,0,0,0,406074,17870054,619433,178246,21415828,2877495,2696287,2224413,1774860,7684910,2073836,1159909,5699107,29293195,29222956,2921115,984538,0,192580,426019,0,231539,358181,34101,0,0,0,0,0,0,0,0,20980,0,43843,0,0,0,0,945,0,240,0,6423282,12395775,124151514,2703731,2229534,47411324,195686115,195828919,4087855,3576339,3524182,7987206,5195877,5991926,6785613,5042110,35183287,11921832,8986696,6303539,4069538,12003610,9053280,6272227,4056104,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32694658,282404,0,0,280169,22414516,32485023,32558110,1490259,198435,17408797,397804,74601,21260360,2852374,2884463,2367364,1906984,7920058,2081613,1164592,5665550,31815064,31764457,2761954,861706,0,192906,373413,0,220123,335538,34149,0,0,0,0,0,0,0,0,25985,0,42898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11841897,8847262,6193641,3989967,11963112,8987085,6247293,4022366,21143595,21353034,37825752,0,38892609,8822798,8611550,6233115,37901684,24448480,24441307
