uops_executed.stall_cycles
306597
298521
295074
284744
282589
293134
290987
290416
286405
293930
306983
310755
287724
287899
291038
283056
296580
301615
303778
306577
285933
290747
286881
297137
301044
295394
302563
310433
291749
283438
304059
308667
302483
305674
303539
287560
288632
289769
309778
300674
299933
293729
304968
287632
300032
289320
306336
296136
305241
291465
303843
303088
294675
308856
306056
309990
295038
295031
302819
290900
308196
303871
300507
307912
309556
303165
292666
296056
304780
307833
309022
308856
302077
289965
294502
308355
303173
310138
295342
291104
289480
291686
303107
292160
300851
292737
290585
290691
289082
292522
304518
305082
310940
289224
298073
295281
296968
293800
292909
308286
293554
306732
290836
306588
291567
304092
289105
299011
301522
292022
299868
297723
306229
307534
291407
287258
292244
310593
307639
304399
290088
290436
301799
309840
306364
309366
299121
291332
292243
288966
305045
301251
294021
305508
309559
292342
292542
291477
309268
290565
293617
306171
291891
307791
292878
305457
288796
307728
308949
291034
310383
309330
305523
308401
305342
310513
301858
300947
294933
310638
298465
292429
307411
290280
299462
302775
305530
305011
299936
294653
289210
308299
287092
291515
290485
290958
286273
285996
281420
294891
308243
308149
307041
308340
307813
289515
304370
297608
309099
291226
289635
305400
293532
293777
287704
307792
294862
296282
294818
293308
298276
294829
310176
310269
291289
304817
305425
309727
306327
301465
287037
296536
306949
303243
306714
294479
301500
282452
283750
310782
301881
306051
306545
303772
310342
299557
308977
308643
292713
289658
292101
295584
307792
303865
309647
306023
297100
296516
291978
310801
306140
291052
293397
294111
305690
310404
290394
308965
290348
294527
305443
301310
307968
309035
293638
309890
296916
296760
289428
302959
305959
308456
297190
292459
302054
296116
302602
300108
309638
295336
291575
307122
292234
293493
307921
294540
303899
308625
289793
299377
301686
288376
309103
298291
308598
291717
297074
309625
291390
306807
310618
305643
307157
302497
297287
295768
291935
308417
291297
286363
307144
285837
289582
305419
288847
296610
291990
290830
301778
294257
291055
306331
308873
296201
301641
310815
294755
290466
289021
288368
293740
286829
310752
292152
306610
288264
295495
307634
294486
302737
309878
292521
307736
291995
304388
292410
291047
290183
307331
304985
288310
292984
308337
288753
300547
309427
304309
306355
293278
290786
292933
286637
296680
299561
302695
303363
307502
304787
298572
293626
308759
304761
309395
304605
294605
306698
298194
309657
307347
295567
291962
310605
287919
306255
300152
290820
289799
290797
308674
298886
308652
290959
291477
288637
301602
287719
294283
302714
295068
297638
306641
307527
290921
306111
296357
291985
297518
291333
309481
286183
304347
305839
298947
289157
294072
291626
308234
291152
289652
302567
293581
294260
294143
291595
303112
304744
296786
295007
296456
297731
289413
302193
287507
282493
288991
307392
302700
289347
302785
287349
303844
301871
287963
306353
298545
296208
301177
306288
304736
301136
300199
291228
293123
293087
306258
295463
299265
306175
301512
310941
299159
303907
294760
303711
288171
281695
289325
282642
306460
297114
310348
309661
298751
297516
291266
307288
289906
301020
305722
297331
290946
309027
288222
292616
306110
309724
303681
306054
294862
289645
294635
294936
295525
300992
300153
301508
291182
306332
295808
303947
290792
299022
295119
298183
305549
294119
306847
307989
304395
307955
289608
310163
307362
291111
287566
305294
304142
304555
291963
303474
309002
304576
308185
310710
293658
304442
305568
297860
292270
296225
309462
309841
305768
291987
284253
294813
295170
299650
293840
295934
302810
299237
309738
307619
309396
295779
310808
305269
291715
292023
300444
301019
290125
310432
303888
292840
309944
300272
288539
309629
310029
289713
307508
306350
295363
300975
292805
294638
308413
292424
292411
293882
299479
305859
299393
296150
289025
308285
290246
303995
303122
307070
304751
307729
304449
289232
303054
289760
292695
304756
295326
295591
296016
306543
308808
295239
305706
288241
307114
308015
290575
289397
295077
295211
293464
293775
287909
304560
