int_misc.uop_dropping
2407
2438
2580
2350
2475
2470
2402
2471
2509
2467
2353
2534
2573
2447
2347
2490
2556
2551
2522
2391
2585
2402
2434
2590
2461
2451
2408
2427
2501
2444
2393
2349
