uops_decoded.dec0_uops
17213
18267
17991
17507
17494
17900
17865
17069
18626
18619
18099
16950
18034
16934
16921
17181
17051
17888
17406
17530
18068
18353
18249
18231
17426
17493
18095
18445
17456
18194
17982
18175
16971
17673
18619
17859
17988
18143
18469
17061
17891
16992
