uops_dispatched.port_6
189640
178364
175061
183543
183367
188914
179590
189229
183064
187781
189211
184996
190855
183788
179172
181791
184228
182552
187875
179907
183120
175032
189119
179436
178669
180015
177111
181060
179368
181220
180685
190543
189962
182599
186237
180979
184015
183490
190315
188438
185563
182217
183618
187168
182693
190463
180006
181045
187993
188450
187638
191022
180943
190945
181900
185422
190470
185888
189951
185850
188862
180483
184259
189306
187106
182147
180622
181391
189224
182112
183204
189928
188952
190904
185995
183963
190242
183400
184132
187018
187473
184134
187399
184822
189077
185252
189589
181288
181026
190333
190786
183531
182510
181856
186697
188843
187764
188483
182812
187467
189616
188897
181612
183464
187923
181142
188604
189475
184320
188458
183818
189231
182315
187014
190721
190674
181604
182864
183387
189297
190421
187436
187211
188009
181850
180416
187257
189734
185291
183784
186613
182690
184826
182925
180624
190218
180831
188125
189468
181665
184353
190286
188184
190005
190320
182050
183037
186032
183251
182070
188685
189252
184888
184092
183317
186943
187604
187428
182537
187747
184438
188344
184413
182131
182012
190099
185714
183900
187979
188166
189691
183573
186762
186449
185408
184921
189977
184986
186956
183097
186982
179687
186622
182225
179806
180408
185187
181750
187048
187624
181589
183858
182184
184487
184038
189573
182610
185796
188664
189537
185339
181456
182864
188104
187115
186305
190091
183057
190671
184404
190746
181975
183720
183005
189862
182912
188977
182277
181896
180388
190434
186054
189359
181448
179714
185221
188877
187885
190767
188188
177822
181695
181990
190086
190065
181624
180933
183986
188828
183386
181095
182567
181523
190320
190162
189659
182546
188802
180250
188881
190479
182931
190694
188926
183240
183880
184994
190896
190594
183513
187061
185635
189292
189411
190874
187905
189546
185008
180509
183360
186344
182301
187321
181924
183472
189270
190923
181757
181309
188591
185747
184487
190060
189207
189976
182540
182665
186332
181758
185068
189542
185094
181704
188261
181661
175074
189255
181824
183877
187374
183852
181857
182650
183789
188659
187328
182405
182080
190494
187493
181471
183237
186688
183685
190233
182798
182711
188940
188185
181275
188892
181406
187475
183455
184920
190851
187965
182965
179730
182405
190294
181963
190343
186989
183653
189352
190406
188686
181945
181044
183739
189056
180405
179721
182325
187396
182578
190819
182147
183152
187742
189445
189041
183558
189477
182257
190426
187952
180369
181108
179769
190060
186194
185080
181781
182318
182595
176778
183717
184037
181590
182764
179770
182240
183872
185479
184064
188781
190227
182130
188269
189171
182831
186138
184851
184331
183259
182970
187170
181844
182718
190973
182163
189980
182071
187737
188257
188400
180989
182212
186766
182012
181664
181235
186889
185034
179381
180056
181080
181617
181870
189892
177847
186552
188172
181482
183912
184652
188891
181941
190247
185514
182044
185843
181428
187657
187872
181483
186858
190540
184428
181865
179901
188380
180862
190673
184472
182190
182577
182857
189268
190566
188800
180567
190648
181844
187240
182493
181631
181002
182276
181716
189797
185687
190309
180610
181462
180958
182889
185807
190044
187459
188397
186362
182200
183731
183478
185143
184351
190083
186342
183885
180030
183331
189152
179726
190145
188609
186336
188695
187690
188130
187719
178814
188103
188415
181356
186496
187228
183010
187637
187791
182184
184351
189885
182349
190086
181918
182004
183971
184119
183373
182648
188845
178670
182450
184698
185448
188837
187461
187370
182312
175952
181390
187997
182738
182685
187110
189132
180816
190513
182057
190113
182344
180249
189652
189358
183486
183226
181595
189369
189305
183647
187869
185872
181406
181777
190093
187655
182812
184106
183091
187585
189438
181911
182249
185694
184993
183532
180329
188822
189770
180281
188699
179634
188812
188177
188823
180632
182231
181052
181296
182858
183379
182108
187603
191027
187877
190862
190267
179122
184673
182998
184136
184119
190839
185186
182737
190418
189666
181903
189205
187171
175007
190459
190748
189892
190725
183485
185678
181164
190818
188877
180923
188685
181588
184788
183497
181930
189240
189513
180179
179900
182012
185155
185288
180776
188917
185422
183195
180016
189405
188206
188165
190048
189148
187132
181063
188801
186835
185752
183059
180221
182573
187736
182872
183448
190453
181021
187015
190904
182217
181435
185074
181711
188661
185411
183318
183726
183166
183510
184946
188090
185948
189363
182104
184674
185889
189929
184702
179402
180590
186291
182240
187998
184672
183881
184866
184613
183143
180429
183571
187978
183215
188444
189670
182940
190902
181017
184636
190225
184447
182578
185408
189764
185318
188524
180571
183057
182005
184384
184344
188382
181952
190000
183498
187046
182649
182538
188563
180876
180094
180436
179987
180861
180441
184205
178920
187018
182068
183747
183893
187387
186694
184426
183552
184461
190564
182165
184426
189920
189012
183144
188812
189044
186595
189951
182267
187909
184335
181028
188191
190280
186775
190483
190279
181014
183430
186853
181485
182860
187904
186756
183555
182236
182838
191060
187374
183933
183505
188700
183405
181150
182130
182530
187636
181403
179769
180905
179262
181435
185821
181205
182256
181029
189472
182586
188224
189997
189745
190417
190822
184869
182322
173060
190721
188252
185775
190994
183866
184245
182204
187502
189465
188389
190481
182732
186608
190354
181643
183271
183681
174897
190699
183552
190287
182879
188739
187981
188832
183075
187817
190273
189051
188905
182874
189869
185513
186614
187551
183617
181976
187976
185280
180521
180642
183560
188076
182290
190066
187237
182360
183669
190720
180440
185262
181945
182511
190212
190314
183389
182986
182188
183037
182405
189378
182920
190310
182799
181537
181057
182864
184841
188274
190807
183811
176114
183402
183427
190946
181584
185907
185143
179327
180710
179567
186646
184412
187630
186944
189360
180393
186011
189227
185589
182651
189533
190145
188637
180508
189361
189558
182345
187625
183139
185847
190834
190270
182857
190992
187937
188050
181848
183371
184026
182484
186696
182767
189420
190846
181810
190066
187935
187891
183372
182714
183344
184081
180749
180159
180745
182701
183632
181189
185006
180616
182065
187908
186956
184219
182478
187330
183483
184045
179089
183161
182089
187976
182258
190632
188825
186576
188990
181370
190826
187820
182163
189497
186328
182962
190894
183062
181857
182961
181917
189490
187243
190494
186309
182323
187592
188523
181391
181087
183532
190533
187383
189993
190486
179519
183018
190281
182810
184854
188727
181343
190452
181843
187923
186383
183451
188637
182272
186356
185120
188004
189995
190351
187799
181630
182160
191075
187829
183023
181885
180350
186773
186782
182802
187023
182578
185947
190759
181379
182511
189151
183693
185567
183929
180874
182076
186688
182404
184747
189658
189007
187031
188698
183146
190215
184382
182745
188219
187128
184026
183089
184349
180699
190454
180822
187033
189307
184999
188883
183532
181558
179613
190978
184558
186247
188135
181662
180870
181777
189107
186468
190593
185072
182489
184145
190873
181988
183173
190743
188186
185499
189633
187242
182838
181158
187047
190060
187788
182183
189674
186135
183062
183578
189512
180609
185321
183825
180994
181590
182016
185616
189218
182410
182055
182402
188308
185283
190132
181056
180399
180581
189064
181325
183941
185593
180525
190805
189908
189181
188598
191073
181772
180841
188363
185435
181687
189917
182618
188757
190849
182432
180768
189576
186640
187602
189818
181516
190266
187698
190461
181730
190539
182770
188277
182572
187932
181711
189492
188022
182003
184651
181635
188414
182910
187186
190085
190609
181936
190420
181577
185710
186187
180322
189277
181916
184953
190855
190049
185589
185831
182803
182408
179322
181496
182886
190871
182663
183144
185882
185360
183072
182403
184751
189754
183541
186549
184653
186255
186289
183731
190487
190218
181623
181977
188866
190126
186504
182345
185788
188698
183317
188044
182823
183159
185848
189892
181687
190466
180983
186823
188941
180617
187739
190038
181036
182057
185676
181720
188213
186848
183354
181350
184848
187831
183010
181397
182868
183539
183725
182964
184788
187533
183253
182807
184477
182525
187285
184582
184220
185667
189927
182304
183741
189371
188251
184039
185402
182426
186575
189250
190552
182671
187721
185731
185306
185570
180454
184504
190580
190008
185099
186143
190666
182389
184399
181464
189892
187947
183072
184589
181843
191079
189304
189684
188710
188516
183907
181437
190960
188801
185167
185061
190598
182440
190490
183401
189687
190359
181389
185733
182073
187492
189117
183472
189965
183331
185783
186962
182972
188208
182392
186003
190257
184064
183297
182300
187893
187788
184530
