Value
18989
19406
18770
19822
18491
18146
18416
19817
19074
18625
19549
19494
18659
19120
18223
18429
18166
18854
18015
19096
18382
18443
19764
18316
18396
18683
19865
19678
18302
19724
18688
18238
18770
18659
18441
18906
18097
18955
19415
18250
18207
18461
18463
19246
19433
18414
18159
19046
18797
19183
18635
18606
19377
18038
18800
18165
18932
19102
18891
19112
19423
19713
19476
18214
19069
19319
19554
19472
18278
