Value
17962
18115
18586
17622
17951
17347
17875
18358
18395
17783
17583
18083
17261
18797
17829
17793
18752
18305
18141
17630
17679
18253
18754
17976
17570
18686
17188
18813
17934
18539
17913
18315
18081
18659
18288
18494
17882
18532
17724
17659
17687
17250
18062
18797
18084
18440
18452
17781
17065
18122
18469
17387
18063
18085
18627
17550
18191
18615
18087
18157
18264
17776
18416
17500
17603
18487
