Value
18270
18932
18952
18265
18516
19227
18750
18395
18102
18851
19422
18966
19016
17932
17703
18763
18826
18711
18326
18137
17965
18925
18501
19446
18806
18383
19470
17945
19108
17769
18449
18546
17708
18484
18114
18416
18773
18385
19397
18035
18580
18606
18057
18669
19335
18420
18088
19098
18745
18113
18860
17874
19171
18779
18319
18747
17943
18083
19355
17778
17782
17920
