Value
15220
15402
14734
14078
14833
14723
15298
14259
14991
14200
15289
14800
14629
14201
14278
15169
14087
14236
14631
14980
14784
15345
15392
14133
14874
15503
14126
15403
14132
14513
14204
14358
14820
15072
14813
14674
14906
15355
15432
15441
15187
14935
15131
14381
14861
15422
15469
14628
15228
14284
14524
15074
14678
14801
15335
14945
14966
15118
15111
14365
15188
15053
14090
14247
