branches
108478106.0
110137209.0
108396562.0
108505288.0
108402364.0
108454772.0
108495260.0
108454234.0
108508764.0
109800989.0
110795647.0
108323882.0
108457728.0
112472172.0
108396410.0
108524527.0
108400936.0
108151427.0
108397255.0
108416530.0
110561801.0
110511808.0
105701932.0
108509653.0
108442418.0
108217072.0
108339140.0
112757398.0
108322771.0
107972188.0
112015607.0
108144037.0
108416987.0
108507064.0
111334510.0
111911010.0
108454833.0
108303126.0
108435625.0
108507783.0
108369719.0
108443806.0
108398218.0
110053479.0
108212415.0
108239325.0
108196956.0
108405711.0
112481827.0
112795065.0
109903841.0
108403893.0
110165621.0
108398479.0
108522622.0
108298158.0
112817850.0
108425734.0
111327686.0
108406806.0
108835643.0
107932184.0
108322763.0
108240697.0
108449341.0
108501747.0
108434522.0
110408069.0
108194431.0
111498822.0
108498969.0
112139839.0
108520736.0
108432624.0
108276413.0
108401831.0
108359029.0
110482946.0
109650765.0
108512401.0
110456306.0
108524586.0
112841440.0
108478767.0
108500907.0
108441337.0
113853196.0
108443040.0
108509747.0
112042392.0
111925226.0
109733124.0
108523370.0
107599873.0
108791986.0
108349156.0
108499301.0
108893156.0
112706063.0
111855935.0
108198488.0
108650999.0
108526578.0
111785097.0
108424492.0
112253718.0
108132067.0
109198926.0
108413814.0
108510544.0
108414314.0
108507256.0
108442492.0
106063552.0
110976854.0
108382035.0
108314908.0
108290962.0
108507697.0
108405203.0
108489866.0
108444346.0
108194052.0
108496462.0
108350058.0
108521240.0
108450925.0
108421704.0
108507906.0
108446886.0
108505738.0
108408778.0
108383319.0
108377244.0
108507442.0
108253442.0
108486454.0
105444295.0
107922675.0
108205110.0
108305932.0
108218997.0
108508130.0
108389186.0
108323980.0
108202915.0
108465274.0
108366019.0
108423036.0
108466265.0
108409939.0
108754450.0
108031799.0
108449458.0
108417910.0
108486929.0
108420626.0
108166863.0
108399193.0
105751656.0
107366277.0
109784432.0
108051941.0
109153993.0
108097523.0
108401960.0
111363996.0
108195067.0
108357778.0
108523573.0
108494033.0
109992238.0
108511014.0
108451273.0
108522526.0
108236431.0
108378680.0
108389537.0
108364067.0
109244942.0
107796505.0
108510784.0
106006934.0
108575095.0
110553264.0
112219014.0
108395632.0
108508711.0
108446609.0
108423142.0
108510577.0
108436269.0
108525291.0
105351366.0
108164316.0
111306522.0
108518907.0
113783758.0
112204384.0
110050971.0
111810631.0
109126803.0
109845982.0
109310311.0
110092564.0
108437479.0
107107532.0
108290117.0
109358644.0
108515957.0
108440518.0
113044982.0
108319476.0
108270907.0
108462264.0
108482592.0
108410167.0
108512775.0
108408333.0
108451443.0
109241054.0
108364000.0
108471513.0
111131637.0
108510269.0
108430394.0
108496998.0
105399103.0
107632302.0
108518476.0
108223955.0
108405013.0
110354984.0
108411556.0
109477469.0
108516104.0
108391862.0
108290903.0
108373938.0
108466091.0
108413402.0
109755031.0
108113043.0
108275842.0
108426506.0
108501943.0
108402363.0
108504557.0
109377605.0
108517513.0
108408487.0
106161143.0
107776030.0
108264908.0
113680831.0
108403300.0
108502012.0
110436401.0
108505141.0
108058599.0
108754066.0
108490778.0
108424401.0
108423539.0
113181521.0
108494750.0
107910294.0
108477762.0
110549762.0
108290743.0
108449095.0
108523910.0
110244085.0
108374061.0
110310289.0
109248221.0
109806302.0
109885026.0
108832220.0
108527399.0
108341986.0
108505409.0
108396661.0
108522964.0
108103859.0
108325439.0
108326212.0
109688082.0
108514035.0
108157814.0
107990938.0
108426931.0
108488861.0
108344887.0
108520890.0
108026381.0
108476665.0
108422033.0
106088312.0
107339483.0
108311016.0
109663064.0
108394711.0
108517336.0
110457839.0
108148285.0
108491201.0
108431335.0
112409969.0
108430376.0
108417677.0
108402225.0
108522579.0
108418120.0
108501967.0
108422664.0
108422025.0
110043984.0
109282952.0
108212253.0
108504934.0
108306696.0
105603502.0
109648390.0
110459966.0
109890102.0
108413723.0
111334753.0
109844942.0
109985326.0
108439523.0
112430090.0
108231813.0
108512227.0
108439020.0
108457050.0
108468508.0
108436384.0
108177824.0
108060955.0
108522749.0
108407184.0
108294071.0
111761863.0
108509457.0
112515109.0
108298279.0
111568334.0
107362934.0
111037335.0
111249679.0
108073539.0
108441549.0
108510147.0
108078411.0
110163499.0
110996472.0
108497012.0
108437259.0
108189341.0
108522857.0
108398544.0
110918478.0
108413603.0
108529819.0
107297758.0
108474464.0
108509637.0
108309596.0
108469662.0
107893926.0
108642316.0
107458155.0
108306576.0
108399773.0
108507349.0
108445480.0
108521923.0
108420412.0
108220682.0
111317665.0
108425581.0
108686339.0
108393165.0
108523984.0
108054829.0
108491779.0
108426697.0
111998218.0
110205678.0
108509873.0
108431812.0
108438217.0
108507111.0
108440711.0
106039845.0
108505849.0
108405765.0
108520871.0
109328010.0
109063677.0
111016355.0
109090274.0
108204063.0
108430689.0
108846452.0
113790776.0
108401401.0
108507510.0
113527177.0
108581216.0
113369726.0
107248928.0
109140049.0
108477221.0
108396875.0
111030880.0
108462226.0
108444254.0
108490646.0
110932654.0
112023594.0
108391063.0
108456726.0
110532478.0
108325357.0
108094254.0
110681944.0
109472393.0
111493579.0
108402586.0
108473078.0
108214250.0
108443137.0
108439494.0
106388818.0
112216272.0
112308211.0
108521959.0
108409285.0
108984776.0
108371648.0
108222709.0
108439650.0
108485021.0
108391870.0
108466870.0
108366204.0
108525168.0
110120854.0
111270885.0
108484223.0
108465036.0
108419431.0
108397454.0
108060386.0
113040678.0
108158024.0
108248012.0
105780922.0
113692383.0
112095266.0
108949371.0
112644898.0
108448039.0
108526392.0
108416032.0
111170820.0
108256675.0
108490119.0
109491596.0
108381076.0
108454901.0
109628778.0
108197592.0
109397624.0
108519058.0
108417235.0
108512235.0
108193861.0
108525867.0
108417947.0
108524955.0
108393260.0
105684922.0
107395965.0
108007163.0
108474688.0
113143889.0
108527113.0
108324798.0
108147980.0
113098454.0
108429513.0
108414355.0
108118647.0
108421983.0
109874832.0
108515241.0
108362193.0
108494740.0
108431070.0
113366565.0
108179328.0
108450024.0
108148170.0
109694318.0
107446922.0
109402229.0
108509023.0
108453459.0
108438625.0
108510332.0
108436412.0
108372352.0
108416116.0
108405507.0
108485287.0
108134757.0
108305332.0
111551418.0
108465383.0
108372401.0
108503702.0
110458525.0
108448867.0
108507568.0
108437729.0
108514625.0
106068393.0
107362029.0
111783660.0
111156995.0
107845233.0
113758800.0
108125259.0
109253227.0
108492667.0
110086189.0
108520078.0
108870124.0
108435217.0
112256364.0
108520131.0
108435992.0
108997500.0
108398872.0
108451916.0
108513644.0
108407063.0
111069104.0
107928012.0
108755014.0
108443817.0
106373491.0
111483402.0
108519919.0
108420771.0
108287726.0
108392301.0
108126231.0
108244928.0
108416519.0
108494345.0
108393902.0
109675780.0
108080919.0
113779075.0
109045932.0
112331970.0
108498410.0
110664770.0
108487747.0
108051923.0
111747954.0
105623995.0
107416262.0
108521432.0
108186757.0
110646432.0
108609463.0
105136578.0
110357270.0
108479277.0
110890803.0
108854670.0
108396710.0
109553990.0
108421966.0
108509274.0
108339067.0
108245211.0
108236413.0
108524598.0
109973396.0
108499396.0
108095514.0
108722071.0
111367345.0
108695753.0
107536714.0
108419981.0
108524275.0
108436299.0
108525816.0
108455977.0
108431434.0
108909281.0
108230977.0
108499852.0
108422027.0
109642925.0
108319565.0
109944564.0
112730019.0
108504116.0
108432798.0
110752664.0
108511300.0
108202120.0
108518606.0
108386040.0
110921223.0
108422602.0
106007256.0
107483504.0
110868739.0
108508369.0
108212009.0
108104470.0
109719864.0
108393315.0
108313101.0
108431517.0
110043760.0
108463550.0
108430329.0
108403052.0
108510845.0
108321472.0
108435534.0
108437474.0
108204984.0
108394233.0
108384619.0
108233306.0
108312562.0
108720355.0
105780197.0
108599732.0
108521342.0
108457583.0
108434933.0
108524292.0
108327051.0
108365811.0
108412294.0
108463212.0
108450585.0
108505101.0
108309507.0
108198623.0
108242862.0
108405277.0
108502986.0
108393504.0
108516455.0
108437773.0
110308224.0
108435783.0
108523260.0
111196309.0
105493147.0
107544013.0
108297907.0
108309807.0
108247461.0
109658182.0
109788906.0
108433248.0
108438762.0
108509465.0
108280567.0
111409275.0
111957871.0
108507768.0
108204347.0
108383456.0
108253590.0
112236421.0
108453628.0
108454410.0
108433936.0
107937870.0
108522801.0
108390839.0
106214055.0
107078322.0
111305448.0
109105694.0
108437360.0
108483098.0
108839740.0
108469252.0
108193678.0
108509987.0
108371533.0
108511506.0
108119640.0
108416438.0
108014279.0
108505914.0
108433128.0
111723957.0
108408159.0
108512470.0
110349915.0
110820170.0
108469403.0
108239135.0
108323504.0
108400152.0
108509802.0
107899310.0
108435657.0
108413939.0
108454370.0
108412720.0
110473264.0
108392493.0
108877552.0
108171999.0
110673779.0
108357558.0
108698670.0
108435474.0
108393664.0
108509598.0
108447651.0
108196607.0
108487208.0
110484286.0
106084330.0
110968779.0
108379393.0
108511145.0
109377078.0
108439566.0
108122834.0
108435235.0
108303919.0
108472497.0
108058514.0
111529229.0
108345991.0
108434471.0
108441902.0
108426583.0
108499907.0
108399185.0
108513893.0
108369253.0
107906997.0
109475726.0
108396114.0
107377063.0
109846055.0
108416908.0
107699345.0
108413902.0
109762397.0
110488192.0
112599334.0
109708211.0
108410296.0
108487125.0
110048716.0
108454525.0
108419830.0
108190906.0
108406633.0
108413124.0
108516501.0
108361075.0
109337443.0
108163344.0
108271245.0
108397037.0
108486460.0
106521592.0
107489011.0
108375133.0
108508160.0
107780683.0
108080186.0
108395214.0
108165778.0
108397543.0
108450172.0
108377267.0
108209785.0
113820983.0
109808252.0
