uops_issued.any
2408230
2383790
2482243
2392720
2450818
2379498
2439302
2380922
2424090
2481907
2315650
2466914
2274626
2462417
2351669
2390762
2444580
2420997
2432492
2477237
2450386
2468859
2412195
2398702
2451450
2477895
2477240
2451175
2428681
2449104
2463046
2459078
2482332
2416979
2448869
2411609
2471491
2422178
2445737
2450075
2442373
2308116
2290175
2341962
2398944
2395947
2330578
2311972
2341037
2401901
2324443
2330537
2347743
2271072
2364283
2289732
2304237
2325751
2292551
2294806
2296708
2367292
2339534
2411289
2332155
2327817
2436485
2350052
2359028
2371307
2353705
2379916
2354253
2354112
2380521
2352759
2371935
2384061
2395293
2298005
2335425
2332059
2396215
2300983
2292771
2259217
2265200
2424852
2299912
2307634
2314269
2347616
2301764
2358242
2328695
2275306
2348840
2387444
2363921
2270076
2328851
2277797
2344094
2298701
2262141
2380676
2289381
2364878
2264246
2301756
2332066
2325010
2289391
2310430
2357747
2315712
2325934
2319016
2356952
2390607
2291619
2360080
2314978
2331729
2391483
2309402
2290958
2312483
2316549
2347312
2394934
2392663
2283462
2352022
2352233
2298559
2263329
2315935
2410843
2335034
2346629
2372298
2375618
2332234
2377895
2384158
2365787
2341288
2393667
2399393
2381555
2351366
2364119
2379232
2373455
2398454
2357257
2374323
2363173
2357459
2307726
2407605
2348771
2360673
2416422
2328907
2376130
2303453
2306420
2283230
2454687
2268783
2325134
2374029
2369966
2348028
2370664
2331796
2330257
2344919
2449781
2411319
2370441
2311920
2310393
2433420
2349392
2327156
2297416
2329745
2260097
2427064
2392181
2314968
2314286
2380591
2337159
2363241
2299447
2319923
2385920
2312712
2403842
2368877
2320809
2418941
2373877
2418230
2416900
2326703
2333160
2291313
2382779
2422707
2396907
2287501
2283570
2374638
2328862
2381320
2420963
2394094
2330646
2366511
2335753
2329633
2455000
2362436
2374331
2312690
2313326
2342750
2329378
2303068
2363114
2400216
2341236
2357590
2362285
2350378
2382420
2426773
2362985
2361113
2375804
2377730
2317360
2319463
2269487
2362868
2356552
