idq.mite_cycles_ok
25092
24968
24607
25423
25069
24907
26230
26206
25699
25151
25001
25737
25099
24850
26112
24609
24881
26373
26263
26189
26734
26624
26344
26419
24906
26007
25557
25707
25413
26602
26637
25729
25205
26134
24971
24761
25559
24888
25325
25439
25069
24742
26240
25586
25016
24828
25256
24913
25077
26563
25210
25999
25121
26081
26690
25993
25917
24993
24941
24330
26458
25184
25010
24701
25917
26074
25391
24814
24940
25280
25170
25496
26495
25339
25857
24896
26052
24962
25467
25573
25700
25054
26810
25605
25910
24948
25204
26503
26571
25894
25332
25317
26847
25711
24917
24701
25759
26127
26532
26442
25469
24708
26503
25776
25662
24475
24806
26353
25145
25459
24851
24573
24981
26158
26833
26522
24926
25135
25572
25902
25982
25385
25180
24711
24941
25796
25782
26047
25362
26345
25902
26367
25144
25459
25152
25527
25654
24878
25227
25753
26090
25910
26015
24896
26180
26448
24761
25639
25598
25768
24746
26486
26128
25137
25707
24671
25226
25219
25506
25198
25663
24919
24732
26308
26353
25032
25137
26510
26817
24934
24950
24861
25106
25377
25086
24768
25174
24738
24844
25331
26045
25091
26563
26090
26255
26044
25167
26466
25970
26517
25396
25091
24949
24979
24982
24626
25119
25977
24355
25823
25197
26683
25016
24964
24626
24783
26533
25759
25767
25061
25861
25812
25046
25548
25121
25756
26578
26494
26120
25399
26471
25001
24870
24431
24581
24709
24596
25294
26854
25084
24783
26203
25947
24540
25413
24814
25557
25667
26418
25557
26594
25166
26105
24896
26375
25136
25928
25922
25031
25646
25318
25406
24867
25654
25347
25144
26248
24858
25361
26120
26180
25406
26495
25567
24918
25121
25812
26375
25257
24928
25567
25722
25504
26872
25812
26024
24851
26089
25963
25993
26202
26478
25001
25436
25167
24751
25661
26345
26202
26517
25061
25241
26827
25481
26195
25940
25077
26680
25384
26204
25512
24926
26152
25817
24918
25137
25622
26097
25786
25655
26053
26312
25905
25849
25631
25000
24505
26441
24610
24745
25632
26045
24374
26181
25015
25840
26548
24989
25991
25557
26405
25242
24663
24431
24586
25549
26187
24535
25760
26225
26654
24836
24836
25287
24814
24521
25017
24837
24355
24567
25118
24700
25985
25632
26712
24971
25734
26006
24506
24753
25497
25740
25392
25602
25114
26713
25611
26218
24858
26321
25914
24516
26457
26322
26218
24701
26023
25446
26572
25662
25781
25233
24844
25241
26383
26743
24745
25801
26099
26675
25721
25270
24661
24815
25579
26390
25819
24904
24825
24753
24980
25091
24995
25115
25446
26029
24844
26129
25075
26769
25102
24911
25354
25617
26240
26308
25425
24768
25001
25056
24715
25362
24848
24900
24769
24716
26300
25812
26421
24963
24581
26045
25873
24836
25714
24641
25534
25482
25849
25264
25100
24820
26368
24671
26856
25031
25699
25194
25714
26586
25408
24571
25406
25505
24994
25270
26569
26195
26204
26546
25896
25173
25167
24836
24784
25586
24925
26555
25196
25084
24687
24971
25077
25115
25062
25707
25759
26127
25768
25525
25290
24813
24903
25364
24836
24904
24858
24917
25955
24455
24956
25226
24824
26449
26462
25106
25031
25136
26073
25827
25339
26298
24974
25153
26329
26278
25136
26638
24957
25309
25812
25421
25046
25818
26133
25204
25835
24581
25144
26098
25054
25806
24385
25444
26009
25350
26871
26179
24669
24896
26487
26181
25211
25188
24839
24896
25083
25287
26781
24506
25669
25475
25421
25264
25128
24363
25023
24472
24595
25510
24910
26164
25129
26696
24551
25157
24746
25091
24648
24903
24701
24638
24337
25992
24340
25759
24859
24874
25557
25993
24325
26372
25193
24654
24561
24377
24754
25265
25197
25024
26003
25159
25542
25466
26450
26877
25160
25827
25547
26841
25129
24843
26247
25024
24644
25047
24993
26232
25031
25033
25061
26762
25744
24641
26647
25318
25069
26878
25895
25496
25211
26389
24724
24992
26187
25054
25355
25024
25489
24836
24762
24926
26270
24357
24476
25535
24813
25291
