frontend_retired.any_dsb_miss
106243
98896
100879
103413
101634
104157
100230
100552
105692
103908
99707
106851
101858
99364
105271
100263
106434
104451
101120
102535
105765
101596
102881
106846
99443
106961
101791
99418
102648
105572
106234
103152
102567
100295
102213
104758
103417
99737
102832
101186
100885
103158
102375
104659
102968
103753
101144
102163
103336
102517
100209
102908
99174
102048
99341
99397
104491
101333
107551
104041
104733
105166
103127
106060
101713
100989
100743
105514
102262
102929
103591
104027
105475
107466
102171
105878
102968
108151
102798
102492
102300
103940
104167
101241
103658
102133
102685
105857
100864
105024
102386
101352
101534
102472
98870
102225
102226
101802
106561
101349
101439
101418
100943
100594
99502
107643
102627
106691
104088
103961
102542
99686
106045
100380
103117
105200
106631
101192
101308
101359
101567
105074
100102
103128
108929
101237
100370
99610
102953
102993
104367
102744
103953
101653
101740
100603
101288
103386
102450
102039
99704
103964
101150
103952
104619
101063
104881
109024
101327
106083
104321
101038
104597
103545
100278
102942
103597
108065
99680
101790
106603
101619
102502
99504
101362
107665
106636
103394
99349
99842
104133
101626
104060
103354
107704
102042
105018
99963
108106
105129
102346
105065
100117
106990
100831
103922
100031
100723
105809
101572
101029
101291
101842
101629
100498
99194
101675
99649
100583
103280
103507
104135
103207
103299
108269
101989
106711
103036
100868
102186
101277
107906
104236
101859
103466
101768
105558
105076
102830
100053
104681
103500
100315
101394
108982
101270
106893
103883
99323
101685
103602
104521
100139
106897
104352
101983
99025
101180
99687
102587
107089
104273
106615
99594
104037
99553
105873
101372
107300
103029
101275
100795
101304
106297
103001
106277
100748
102534
102895
103042
101457
104537
106865
102517
105266
104426
101503
104700
101310
100195
101155
102177
103406
102527
104071
105250
100692
102820
107482
103042
107021
103561
100144
101721
107613
102890
102224
103461
99896
99167
99528
98828
105906
100274
104475
101323
105360
105295
101288
99974
106132
104768
99310
101010
103813
100421
105608
100117
104389
101457
105638
99500
100939
102231
100192
108472
100128
104338
102422
101915
102574
101887
103382
98868
100201
104748
101104
100844
101979
99164
101296
100917
105604
103503
102701
99250
102469
102618
101409
104377
103726
105944
108418
99434
106375
104178
104927
100657
105268
101181
102254
99765
101766
98876
106774
103291
103344
104046
102323
99022
99007
104198
100260
99039
99922
104215
102510
105608
108623
100720
100159
107950
102034
103686
108433
103850
104671
102148
100641
100974
101811
100270
104171
104335
102844
107926
102044
105684
105708
101063
101813
98871
101927
101509
104929
100633
100185
100920
106590
101337
103840
104800
107370
105210
101218
101461
106367
99767
99134
104293
101547
106223
104652
99006
101168
104359
101225
99501
102898
105709
102096
104002
105406
105891
106563
101376
101142
108353
101844
105421
101660
103088
105455
105710
102531
107715
104459
104734
103347
104270
100233
100218
102720
105134
101811
102407
102996
106835
102588
104332
102211
102525
103661
99935
106171
102543
102147
104853
102528
105607
105407
108579
105794
103542
104783
106764
107078
105181
102383
102566
102655
104491
102821
102484
106502
102461
100175
108657
103507
102314
104952
99226
101973
101336
101321
101642
99981
102201
103449
103498
101242
102904
102193
98945
104627
98852
100031
102214
105337
100735
104709
105201
105824
107994
102206
105054
107255
102417
102797
98968
104663
101730
99078
103892
99478
103091
99751
100182
100038
104062
101434
103947
100495
103890
99095
105177
102592
103403
99631
103145
101644
102412
100140
104447
108140
101756
103487
100983
105139
103511
100272
100998
101554
104349
104450
100115
102508
99135
103225
101966
101030
99061
102562
99855
100132
107411
103881
102921
103112
99306
99436
104050
104068
100988
102913
105010
105328
107960
100889
101362
99831
99633
100416
102611
105240
108448
104717
107208
107795
101768
101844
98881
101387
101211
100327
100843
99231
104831
100993
102108
106015
101505
100213
99035
102754
103889
102770
100924
100748
105226
102275
103787
101886
102553
104536
102694
102145
101651
101025
105116
106514
108502
103340
102052
104584
103334
102365
99055
99130
100171
106742
100006
101609
99462
104085
101843
107374
102063
106041
101607
103391
108657
103132
103830
105846
106323
107856
102448
101018
104078
104862
106338
102600
101879
103490
101713
103490
102520
104504
102468
106146
100328
107635
102675
107433
99806
102426
105145
102507
105040
101815
108011
100870
108864
102401
102215
101773
103889
103293
104848
107323
106292
100270
102822
99572
