inst_retired.macro_fused
50035
48637
48808
48205
48560
49060
48213
48778
46036
47869
50223
46826
48664
46358
49788
47235
49336
46380
46010
50239
47530
47298
48663
48054
48798
48567
48459
47855
49948
49584
48084
46145
46005
47260
46931
49179
47155
49165
46793
47347
47414
47818
46824
49108
48119
48703
47452
49439
48741
47651
49181
49780
48054
48632
48185
49366
49919
48147
50494
48338
48764
48805
49870
48919
49674
48785
50541
49600
48165
49293
49939
50527
49901
49847
48158
47704
49888
50500
49013
49086
48391
48751
50558
48379
48225
48799
50535
48438
48663
47635
47270
47924
49032
47931
47797
49290
48418
48145
47384
47471
49847
47647
50430
48765
50400
48943
48514
50634
48191
48658
48114
48064
50434
50647
48565
48271
48618
50447
50540
48865
49472
50277
48211
50387
48218
50381
45972
49886
49627
49762
48765
48821
50127
49953
50360
48265
48685
48379
49967
48632
48521
48699
48598
50380
47101
49566
49402
47277
48971
47671
47691
47785
48611
48532
48325
47858
50487
47691
50459
47564
47524
49686
49753
50200
49286
48208
48271
49504
47804
49246
47778
49622
50642
48885
49471
48873
48819
48445
48865
47465
50120
48866
49780
48745
48601
49286
48705
48665
49513
49619
49619
48672
49005
48799
49445
49960
49509
48696
49364
47966
47150
48810
48252
50192
50142
46306
48575
47892
49580
48552
49392
50500
50086
50053
50461
46945
50554
48158
48979
49886
49453
50073
48878
47818
50006
48658
49346
49439
48899
50417
49639
48858
50102
49045
48311
48839
50674
48378
48792
48376
48431
49727
46885
49739
48839
49653
48418
48612
49845
49565
47730
46712
47797
48885
50507
50054
48685
50557
47444
50646
48670
49832
50426
48625
48692
50453
49439
49199
48692
48398
49418
48712
48412
49666
48942
48785
46349
48424
50569
48684
48679
49432
49820
48192
49444
48201
49475
50207
50669
48378
48813
48245
50002
47908
50267
49758
48373
50047
50066
48836
49152
49099
50067
50421
49503
49731
48565
50648
47577
48592
47805
49828
47317
48532
49951
47424
48678
50426
48215
50080
49991
48752
48778
48839
50640
48849
48704
49686
48719
49024
50247
49080
49806
48959
48758
48445
48845
50634
48860
48852
48732
50246
50260
49660
48032
48839
48452
48805
48886
48371
48805
49821
50040
48860
48902
50581
48216
48678
48721
49139
49860
50200
49366
47874
47591
48441
47637
47551
47558
49306
46703
49359
47118
49945
48004
50000
50627
47898
49187
49653
47851
47958
48372
48950
47985
50026
47934
48398
48852
48512
49639
48318
48831
49460
49023
49101
49141
49679
49429
48231
48508
48752
48726
48519
49153
48805
48945
48485
47747
50633
48826
49759
48718
50133
49633
50060
49742
49132
48812
49360
49494
48930
49346
48890
47864
49940
46763
47223
47584
46730
50139
49121
47838
50474
50455
48184
50467
47890
48761
48476
50535
47095
50226
48640
48639
50534
48168
48320
49633
50594
48624
50440
48637
49236
48031
49444
49446
48646
50087
49454
48137
48692
48238
50193
50060
48805
50487
48671
48544
49908
48058
48672
48680
50480
50173
49480
50195
48933
49459
47294
47730
49026
48499
47370
47220
47197
49316
46629
49346
47417
49345
49446
48422
49466
48443
49873
48373
50245
50073
49380
48238
49152
48732
50153
50486
48613
49819
50329
50113
48791
50634
48829
49759
48907
48816
49205
49748
49605
48738
48926
48911
50040
48818
50218
50061
50405
48512
47350
50314
47860
47324
47865
46930
50326
47107
48238
49526
48098
48025
48585
48612
48618
49579
50621
48105
48592
48117
49439
48826
45975
48905
49406
49509
50140
48800
49554
48812
48418
48618
48785
49625
50055
47924
50581
48345
49626
48426
48513
48025
48912
47595
46312
49858
48665
49746
48214
50026
48181
50389
49319
48599
48438
48232
48272
48318
47223
47264
47205
48098
47177
47997
48645
47824
