exe_activity.3_ports_util
54253
53287
54219
54482
50376
54838
52157
54031
50927
52072
52804
49867
52049
53946
53975
54200
53412
53717
53176
54562
54030
53247
52745
53712
52626
54788
52570
54703
51811
51431
52635
50367
51174
54752
54511
52913
54340
54327
54380
53292
53811
52886
52968
53044
53419
53479
53316
52767
52105
52616
53582
51662
53304
54157
52610
53802
53554
54815
52390
52533
53377
53533
54276
52045
52203
53247
52729
54200
53397
54788
53795
51452
52663
52060
52983
53201
52136
52707
54643
53621
53975
52795
54741
52532
53491
52863
54411
52406
52989
52405
52488
54816
53021
52938
52691
54440
53423
52222
52721
54350
53628
54290
53622
53488
52871
53066
53449
54591
54665
52727
52758
52638
54267
52449
52701
53005
53084
52232
52037
54748
51695
51985
53021
52751
54560
53089
52773
53810
53772
53922
54352
53794
52654
53698
53945
54673
54681
50919
53787
53562
52521
53021
54268
53486
53704
54013
54725
54346
54629
53156
52427
53736
54395
54322
54185
53006
53493
52969
53514
53734
54130
51302
52203
54365
52699
54538
53036
54035
53652
52097
53344
52127
53389
53105
53004
53388
53937
51940
53585
54712
53218
52900
53779
54722
52806
53879
54661
52563
53397
54733
54027
53352
52570
53253
52545
53314
53306
52570
53539
52970
51647
53201
51677
52075
54230
54714
53671
52308
52022
53472
53015
52638
53908
53358
53269
53269
52091
51933
54375
52314
51541
53767
51017
52465
51948
51226
52458
53838
53030
54064
54590
54433
52578
53327
54583
53254
54071
52698
52027
52871
53389
53830
52980
53606
52594
54695
53164
51850
53817
53712
52604
54246
53344
53929
53216
52661
51640
54113
53705
53669
54793
53757
52369
52489
53711
50978
52803
54466
54605
52705
51760
52766
53336
52353
53171
52136
53112
53062
52277
53134
53697
53785
53382
53111
53759
53286
53136
53599
53261
54741
53908
52068
54206
52706
53216
52878
53802
52999
52623
53422
54420
53682
53472
52819
53112
52466
53983
53156
52593
53231
53938
52181
52940
52906
52968
52795
53713
52864
52646
52454
53523
54457
54636
54680
52968
52491
53224
52954
52503
54709
53351
52954
53410
53291
53766
52841
53539
53299
52511
53306
52051
54073
52839
53569
52362
53066
52946
53135
52976
53561
52367
51242
52706
54401
52720
53937
52871
53374
54643
54522
54282
53802
54565
53404
53699
53057
54642
53427
51874
53705
54170
53571
53074
53141
54103
53711
51199
53027
53269
54650
52806
52743
52871
51993
53577
53585
51985
53146
52323
52953
51722
51602
51617
52000
53960
53502
53036
54328
54200
52609
53051
52743
52180
52100
52293
52780
53029
54305
53208
53471
52885
52894
52729
52653
54622
54159
52466
52840
52473
52706
52857
54470
54601
52931
52526
53584
54327
52346
53253
52277
53388
52856
54156
53637
52120
53028
52714
52801
53074
53772
52976
54560
52758
53458
53051
53222
53236
53672
52496
54816
52187
54020
54358
51815
53406
53126
54149
52608
52391
52945
53682
52338
52728
53201
54590
53299
52525
54731
54155
54035
54057
54306
53509
54005
52931
52239
53578
52554
52270
53937
54387
51842
53322
54338
53681
53552
54214
52961
53525
53374
53021
54058
52776
53246
53839
53143
52913
52515
52232
52480
52819
54491
50745
53230
53103
53168
52743
53523
52368
54522
53426
52620
53508
52538
53434
53959
