uops_issued.any
2180235
2095820
2095246
2029832
2053156
2218474
2165213
2107278
2021055
2192884
2138537
2200174
2188594
2021108
2110045
2214291
2145009
2153493
2042230
2172951
2227342
2144533
2090445
2076506
2143137
2051184
2174917
2148433
2073094
2203173
2197724
2070291
2095445
2061665
2165638
2219950
2179971
2020754
2205260
2193934
2163083
2204638
2176191
2171602
2159627
2162386
2221772
2121966
2160686
2219933
2189512
2214639
2212497
2214290
2213903
2184344
2226827
2198706
2182206
2196656
2120826
2196412
2181141
2190738
2218531
2227284
2223396
2223328
2145946
2158706
2219609
2130269
2157871
2163523
2191277
2196012
2175480
2162812
2197554
2195375
2181253
2166901
2206259
2183662
2197213
2200194
2157052
2179323
2180392
2137318
2207164
2169144
2178474
2218171
2168486
2227289
2213252
2160489
2218456
2191699
2196843
2217901
2223438
2173746
2155556
2173537
2162737
2225119
2180485
2205267
2185205
2213012
2149510
2178480
2214457
2187123
2164222
2174254
2099496
2177389
2176079
2169743
2202183
2201174
2199328
2201898
2171075
2168325
2212201
2229312
2192783
2209555
2204920
2216599
2140088
2174735
2185965
2107293
2188612
2176197
2199364
2135734
2150574
2171717
2228653
2207079
2185602
2185519
2192060
2227549
2167474
2216502
2150523
2197177
2201273
2189638
2145578
2218584
2193123
2192725
2165272
2126391
2185367
2181057
2178691
2130001
2200401
2220947
2184405
2165356
2222051
2144173
2167035
2196336
2182541
2159601
2174908
2210931
2180337
2228832
2209795
2131918
2147015
2145183
2098755
2139083
2192319
2191970
2142874
2135596
2158446
2166038
2174545
2136308
2226095
2158714
2201797
2219116
2189830
2191791
2226458
2200344
2131456
2164283
2160396
2151342
2112125
2173401
2165400
2182265
2174060
2179514
2186201
2170907
2164650
2138661
2194185
2148596
2187024
2140852
2171717
2205024
2186233
2144660
2195717
2219720
2158230
2213293
2208052
2207485
2163769
2154600
2149048
2222911
2210921
2199062
2210654
2218740
2215606
2192236
2172180
2149524
2050188
2191831
2193257
2130436
2150686
2130318
2145677
2186156
2118256
2137005
2162569
2144499
2188944
2153969
2129058
2157381
2103733
2193917
2121334
2095384
2191546
2178851
2221097
2215331
2184730
2177838
2168325
2173183
2212949
2142308
2146667
2158922
2141656
2149389
2188439
2159394
2182521
2160044
2148989
2175209
2180458
2222190
2130230
2132346
2133533
2172527
2116156
2159328
2150465
2165795
2171561
2154117
2221584
2214605
2217139
2164301
2200985
2213285
2169044
2168581
2143887
2169005
2171154
2209173
2215258
2136793
2190378
2173771
2167510
2172386
2164180
2194258
2165959
2179556
2173426
2092239
2176346
2154481
2206852
2171524
2198157
2157899
2220047
2218792
2189682
2207366
2200344
2198887
2184712
2174045
2183553
2148648
2171681
2167390
2103826
2153144
2162576
2229131
2211218
2228308
2213941
2199845
2227569
2189863
2159835
2199218
2097157
2191471
2219697
2167894
2182576
2143609
2229138
2201145
2198869
2201817
2142197
2206169
2189595
2225399
2136481
2208832
2190686
2173793
2181460
2142648
2171647
2199833
2177324
2192800
2166515
2105120
2152375
2124315
2173411
2022917
2138280
2124739
2207976
2133044
2139709
2170361
2173543
2158436
2167053
2185148
2161992
2081198
2174048
2166277
2199281
2161810
2136917
2101598
2166227
2167787
2120426
2090414
2133174
2124270
2160997
2148187
2165565
2217795
2221119
2212939
2226425
2229032
2184911
2125627
2078189
2222092
2031042
2216443
2067862
2038674
2210011
2185828
2160705
2092547
2222852
2172085
2154114
2047886
2136880
2155252
2066414
2122807
2071149
2047757
2208191
2030005
2226884
2209528
2191094
2206259
2218561
2218269
2223541
2148195
2228550
2221067
2225536
2202768
2218834
2194050
2198845
2205611
2088967
2215228
2221801
2205196
2217218
2225518
2217326
2215694
2194609
2225230
2223244
2222421
2225032
2228830
2155666
2207942
2217791
2184417
2213046
2221027
2226062
2228764
2192588
2209447
2212299
2226636
2202540
2177125
2212341
2208699
2212339
2176329
2225947
2229063
2188157
2210930
2215229
2216534
2188932
2176779
2227737
2187724
2102028
2183586
2217978
2196878
2223043
2223843
2216597
2211907
2146352
2107773
2194547
2174289
2202039
2169096
2216334
2122939
2211062
2225198
2037725
2223515
2223744
2228174
2187980
2187668
2201036
2172218
2192538
2165208
2161704
2162889
2212346
2177827
2188197
2164840
2199737
2156265
2186344
2203999
2219458
2223151
2151353
2203231
2211918
2183787
2217921
2222606
2227908
2221495
2116036
2229753
2107334
2116737
2159815
2185987
2204564
2132677
2050331
2200955
2185306
2030457
2032400
2039945
2163639
2114902
2136558
