exe_activity.exe_bound_0_ports
113713
111894
121254
121810
119376
115792
114832
119893
119801
115095
116835
119921
115670
118390
115877
120501
116146
117998
117940
120270
117563
117521
116483
119527
118375
118458
115150
117305
116163
116339
117191
113933
116248
112157
114339
120608
119501
116025
115818
117517
115152
118330
116342
116332
120035
117470
119254
116915
115727
115498
117461
116292
121423
117328
116476
117970
114401
116216
117801
116459
116358
116764
117391
119394
116061
121162
117884
122136
121682
115773
117519
116739
116924
118697
118670
120586
116079
118648
118846
120399
117787
117361
117906
122227
120796
121368
114842
121114
118797
117041
120696
119094
122211
118797
120344
117605
122486
120986
120000
121781
115350
122095
115242
118263
114816
118804
117640
121128
116945
118403
112601
118593
119112
119890
117500
118873
121457
115739
117521
120884
119468
116209
117902
120415
117210
117792
121540
120418
116995
116427
117493
117232
119367
121831
114997
120244
122062
119613
116199
117875
115494
120052
118252
118043
117910
116979
118826
116327
113284
116938
118015
116907
114806
119814
116893
114703
115781
115985
115029
116105
116460
118663
121290
117669
118198
117156
118753
116235
121196
118738
117253
112467
118616
119891
119540
114011
117769
117380
117311
121970
117311
120210
117626
117611
116683
121909
115777
116913
121679
118124
117068
116665
118803
119345
119586
117725
119753
117005
121225
120704
116999
121578
116430
117428
117125
117564
115698
113758
117432
119990
117089
118283
117664
116098
116582
116334
120003
117974
121773
118424
116136
120761
114925
116697
119088
116837
113970
115560
117354
116314
118139
115965
115294
120569
120688
119719
118527
119613
117375
117209
118657
117654
117669
119054
121044
122563
122492
122121
121854
115345
119094
115160
120005
121533
116510
116933
117348
118178
118508
121263
115239
115081
115609
116865
118261
121705
115282
117660
121211
114615
117859
117157
121426
118771
118105
118056
119748
120904
121969
119049
117702
119004
118815
122306
120586
120971
114340
115906
117061
116738
119354
117832
116279
118341
116608
119231
113414
117701
116806
114571
120755
118417
114388
121842
115960
116843
117042
116469
114901
115921
117573
116460
116560
117320
118678
114333
120587
114305
113778
114921
120210
114619
120538
121243
122220
121030
116903
117569
116774
117678
119000
119479
117556
118769
117874
119172
121763
120014
121080
119452
120392
118202
120046
119294
119285
119362
122350
119186
116362
121368
121477
116506
117995
121356
118170
119134
120238
121250
118915
121136
118867
120379
118581
117625
117298
119941
122213
119914
116259
117913
119899
120214
120476
116926
121891
119138
121082
116355
122413
120763
118779
119500
119415
120110
119517
120131
115181
115885
115652
118412
112607
116231
114125
120802
118621
117966
121592
116172
116614
119766
119738
120692
121573
119333
121859
120246
118279
117696
119858
118397
115683
113037
116633
116023
117245
121020
117789
121798
120810
118221
114274
115621
118300
116334
117061
115399
116098
113856
119490
115178
117376
118790
116729
116812
114781
114270
112455
119180
117753
118644
117105
116849
115858
120099
114982
121450
116660
120228
118517
117678
114825
112952
114306
119548
117238
120508
111809
116084
118818
116732
116266
117402
118314
117298
116385
117482
117143
118184
115272
113218
115054
122121
116267
114261
116834
114141
121148
119901
113927
119313
122012
118517
117328
120482
114460
116103
113488
116583
114806
116305
116997
118759
117699
115114
121727
120641
115645
121731
119528
118595
116967
118499
120864
121107
118073
119272
115155
115979
113175
116192
115771
117451
121467
120206
120485
111193
118994
117152
122359
117595
114113
114038
116757
118202
119143
117556
114469
118317
114513
119667
119206
115312
117371
119309
117014
116852
121141
114428
117734
119797
114846
119467
113387
121650
116480
121551
113338
111922
114922
112854
115275
115305
114140
117792
117795
112807
120483
118860
120581
118608
114661
117303
114468
116687
120878
118217
121103
117600
120668
118147
117966
118284
116473
119305
116631
113355
116673
117402
116547
117639
114237
111629
113252
121462
118941
118879
118955
120667
116210
121336
120368
119425
121742
114161
118545
120975
114641
121083
120170
118782
115927
117614
117268
114544
118844
121920
113971
121935
118902
121314
120967
115011
115792
118906
115470
116024
118270
117943
117099
117658
114817
118279
117411
118194
120118
115034
116897
120432
116168
118783
118654
119558
115419
116949
116274
121736
114738
118395
120134
115630
118359
119378
115711
116719
120299
115595
119286
116841
114798
118069
118213
118441
120115
114261
121840
117256
119929
118615
118528
121139
113226
115242
118108
115549
121821
118831
121474
118423
119407
119476
116080
117869
116362
116465
117674
121733
122351
117113
116340
118805
121485
120704
118238
115889
115550
116589
117240
117148
114456
120962
118702
121046
114606
121691
114242
117451
117726
119896
117807
116806
117229
120216
118666
117202
121614
118069
118586
117662
115795
115874
118921
117466
115272
119402
115731
116892
115260
118475
120355
116383
119861
120524
114628
117711
119842
118049
117431
118381
115325
115127
117465
117119
118050
121050
118232
115434
121304
113659
118818
117692
122250
116898
117561
117421
119599
120566
121048
117799
115063
116584
116181
120238
116874
120770
118996
117271
117430
115652
120414
115988
114092
121512
118735
117004
118333
116225
121112
120723
114017
121041
120491
119504
115824
121567
115778
115113
114444
114242
118982
121061
115552
113378
112526
112650
111002
116969
114928
115071
111935
110918
112546
111228
112956
113466
118664
116392
111956
121543
113942
119322
120944
119944
113647
120461
119762
117145
114919
116380
113051
119896
115274
117172
112644
119936
115261
117456
115913
120453
117421
119757
116938
118825
114675
120365
119644
120043
120497
114636
115469
121327
118417
118204
120390
119939
115683
116359
113119
114328
115789
116863
116568
116924
115519
116555
117436
118603
117272
116685
114933
116650
118759
120030
117645
115546
112993
120806
112039
119074
119930
122357
119090
119022
118998
113460
117996
113505
112787
119742
113099
115717
116589
117962
112688
118631
118388
122432
118583
120119
122005
115123
118398
115860
117775
115726
117348
116180
114530
118338
116926
114847
120501
120629
114385
118448
112646
121728
116873
117358
116614
117087
115959
119705
120373
113502
117780
113798
115043
114575
115739
122096
116446
118753
115020
118222
113777
120699
119405
120607
115912
115719
116020
116576
117195
117145
113876
120495
116991
118817
119268
116275
121858
113143
116166
114239
117826
118633
119909
116859
116782
120448
113357
120519
118376
116883
114818
113575
112402
114779
117118
115222
117071
114943
118680
114534
117104
118702
118904
116001
114885
113944
113622
119297
118121
118586
116528
121914
118953
116493
120201
120420
122368
118548
117902
118524
117839
121319
113352
119169
116937
115796
115140
116223
117073
114356
113869
121258
121091
114136
119803
